	S3RS2	WTRS2	logFC	logCPM	F	PValue	FDR	check	gene
269604	68.8	77.6	-0.170121907267955	1.56496383405634	2.1974940705276	0.148273444567933	0.764779597120874	269604	Gpr157
269608	4670.6	4481.4	0.0565330989766601	6.7537101401864	1.89707276383488	0.178214769768248	0.79153828349361	269608	Plekhg5
26961	3352.6	3461	-0.0452506202975806	7.45590803846041	2.26148603799025	0.1426900633897	0.759589290588856	26961	Rpl8
269610	30387.8	30302.2	0.0031621152427324	8.98726957631379	0.0122674704141419	0.912517694575689	0.995442811574006	269610	Chd5
269614	1692.6	1712.6	-0.0164608096147707	5.54880485490144	0.22784268663754	0.636457318086529	0.949543890977249	269614	Pank4
269615	6972.8	7253	-0.058082053754967	6.98195628620115	3.08408532293196	0.0888820060714245	0.696402528651513	269615	Plch2
269623	486.8	496.6	-0.0390056416374588	2.9887744268871	0.325556802927362	0.572376860225576	0.939312949520101	269623	Rbm48
269629	772.6	855.2	-0.144803392221253	4.03549713851197	6.08851025969951	0.0192963041477471	0.477146508156763	269629	Lhfpl3
269630	251.2	241.8	0.069347639749596	3.42409813014111	0.969013571190782	0.332504244690459	0.880069365366955	269630	5031425E22Rik
269639	2363.2	2345	0.012935758840413	5.81848562942872	0.16944451104256	0.683422179635286	0.960927780949992	269639	Zfp512
269642	12858.6	13175.6	-0.0354886658988819	8.64485051243011	1.18102264502799	0.285478694567008	0.856947718889052	269642	Nat8l
269643	43015.2	44085.8	-0.0368076449979447	9.79168103824135	1.98483675072895	0.168777502702064	0.78204650593256	269643	Ppp2r2c
26965	4923	4858.8	0.020038246572853	7.15467794131286	0.510471027053403	0.480250635368374	0.921881505335813	26965	Cul1
26968	564.2	542.8	0.0631275843488802	4.05279096865732	0.794868559558451	0.379663277884942	0.893856050082449	26968	Islr
269682	613.4	604	0.0251569388136312	5.80433445447168	0.435681957365437	0.514061135028705	0.931439899577602	269682	Golga3
269693	21.6	21.6	0.0326668486137091	-0.0144737788360605	0.0249671443286725	0.875467933407418	0.989157977608584	269693	Ccdc60
269695	4513	4359.6	0.0492875637678209	6.71770605861457	2.90621575692629	0.0981857886509619	0.709803829662205	269695	Rnft2
269700	26668.2	26231.6	0.0232724243362614	8.89200766784603	0.541085350856371	0.467481308679843	0.920305895352684	269700	Hectd4
269701	457.2	492.2	-0.0872104515245564	3.74241163248178	1.12531842281889	0.29759844108395	0.864969493727807	269701	Wdr66
269702	407.8	391.6	0.0568878349462455	5.03276049967985	1.38166917005767	0.248715634858025	0.8374292978553	269702	Mphosph9
269704	4024.6	3982.2	0.01232090110622	6.49975748768809	0.139492222010564	0.711313976584791	0.963124049209047	269704	Zfp664
269713	8374.4	8240.6	0.0225155893755272	7.49590933802007	0.584568557005713	0.450275610755064	0.918133625903898	269713	Clip2
269717	1405.6	1404.2	-0.00281540791675529	5.56154866331659	0.00352008148046599	0.953067712267652	0.998202914737633	269717	Orai2
269774	12624.4	12929.6	-0.0351720219794127	9.28270600422634	1.73551376710698	0.197308123658938	0.805669319625389	269774	Aak1
269784	1564.8	1494.2	0.0642196532007147	6.15548728858795	3.04459971952816	0.0908573583299611	0.701065230664721	269784	Cntn4
269788	4262.8	4236.4	0.00911334694948269	7.0785038026428	0.106208535630736	0.746680005417405	0.968709423465467	269788	Lhfpl4
269800	2356.6	2356.2	-0.00159510754197877	5.33437919891732	0.00191779594976698	0.965348965008767	0.999444225245075	269800	Zfp384
269823	21	18.4	0.223021606570116	0.361912096419129	2.1551947321949	0.15210560576024	0.766140314642291	269823	Pon3
269831	612.4	627.2	-0.0652403810386816	3.74378338709546	0.618207023500845	0.43821851086018	0.914574300984587	269831	Tspan12
269854	1425.2	1440.8	-0.0145985737763542	5.76262227767183	0.126096438362497	0.72490526829765	0.966118229493788	269854	Nat14
269855	396	342.8	0.158738745655817	2.31963698231011	2.15000649142569	0.152583650156696	0.766140314642291	269855	Ssc5d
26987	1313.4	1278.8	0.03870446124015	5.76806810808985	1.19232809258476	0.283226836783481	0.855999374307038	26987	Eif4e2
269870	412.6	445.4	-0.122940280521769	3.24793172347187	3.47356439454101	0.0717985893051344	0.661615099795247	269870	Zfp446
269878	9511.2	9455.6	0.00686119106544228	7.80187969980312	0.0544928094907471	0.81694804483519	0.980307204557506	269878	Megf8
269881	6590.2	6327.2	0.0577473352914816	7.56133937731518	3.56204839875465	0.068454907905949	0.657859374979411	269881	Map3k10
26992	2454.6	2453.2	0.00396633540837295	5.84937726589983	0.0114715080621446	0.915391826795906	0.995442811574006	26992	Brd7
269941	692.8	692.2	0.00204246734649312	3.58550214901554	0.00124492107873024	0.97207866516849	0.999793708426007	269941	Chsy1
269951	1092.2	1046.8	0.0677189190084856	5.07763394232767	2.30599380277682	0.13895218085514	0.755541377924169	269951	Idh2
269952	443	448.4	-0.00817506652923705	2.88978130639734	0.0137869584122524	0.907282083792617	0.994322420746147	269952	Gdpgp1
269954	25.6	26.2	-0.0337311149216839	0.375003693816216	0.0408630327018877	0.841115810015926	0.984944528223259	269954	Ttll13
269955	160.4	152	0.0755001231509594	3.25661872896129	1.37273337845487	0.250218912510368	0.838206849176856	269955	Rccd1
269959	74	75.2	-0.024190692704652	1.27447145479883	0.050831303470742	0.83071538693652	0.982555653500192	269959	Adamtsl3
269966	510.8	520.4	-0.0191360035472214	4.68165674908804	0.134716578929112	0.716070538708296	0.963915532928747	269966	Nup98
269994	3278.4	3544.8	-0.117025852980751	6.76733554075176	8.24575650932488	0.00728217965169132	0.346847702883289	269994	Gsg1l
269997	159.2	149.4	0.105266957950207	2.17947705807316	1.65957042317188	0.207140252986479	0.810390814315524	269997	Zfp747
269999	434.2	472.6	-0.127072914473414	3.96155467180977	4.53146859559305	0.0412815718907072	0.585819353461354	269999	Orai3
270028	5805.4	5952.8	-0.0346598680544394	6.69795728439334	1.43683203061682	0.239684651920655	0.833047904678009	270028	Fam155a
270035	404.2	381.6	0.087171477552244	4.10862824870662	3.1963796790271	0.0835255904107606	0.686654746108939	270035	Letm2
270049	752.2	709.2	0.0863002127524988	4.42033014781872	3.07053922830734	0.0895541233243919	0.698757506897332	270049	Galntl6
270058	2054.2	2023.4	0.025491746930589	5.56002640404211	0.361453614903062	0.552046535709235	0.934826981742869	270058	Map1s
270066	2593.2	2561.2	0.0171655691577653	5.93441860032338	0.311240108252243	0.580904423380971	0.939711036852583	270066	Slc35e1
270076	1323.8	1345	-0.0215208678251786	5.05786610234198	0.25184533174182	0.619304403551512	0.945900522303863	270076	Gcdh
27008	1551.2	1627.8	-0.0765783828668049	5.40812044777909	3.19085329195706	0.0837804681585065	0.686654746108939	27008	Micall1
270084	358	403.2	-0.165677310931454	3.35971322828944	5.17626461667892	0.0299230243062534	0.533498446887015	270084	Lpcat2
270086	7946	8168.2	-0.0402795425226735	7.27484418257557	1.99423522343372	0.167802781404944	0.779333968748691	270086	Ogfod1
270096	1899.4	1854.8	0.0352264077378248	5.4445904348091	1.37957846809082	0.249066324867023	0.837637210892693	270096	Mon1b
270097	1682.4	1649.8	0.0313638825951691	5.61166043200313	0.410248008973795	0.526608300285359	0.932240756306336	270097	Vat1l
270106	36.8	39.8	-0.0524545680276049	0.285817660350252	0.0592488420190649	0.809308016655438	0.980307204557506	270106	Rpl13
270109	10004.8	9898.6	0.0139960498174603	7.44997968947869	0.260961228670989	0.613059030388958	0.945461673311262	270109	Pcnx2
270110	1035.2	930.4	0.149621695899985	4.49801308173702	7.27006893894093	0.0112040917378119	0.402115736973289	270110	Irf2bp2
270118	289.6	285.2	0.0195974201418267	3.24619663413314	0.0725659180576211	0.789411636920015	0.975298406357499	270118	Maml2
270120	1334.4	1185.6	0.172377239163885	7.03672008712226	18.8542583300174	0.000138641229631369	0.0674465830859027	270120	Fat3
27015	515.8	518	-0.00217269013092833	3.60615114210561	0.00145433154885543	0.969822633404907	0.999793708426007	27015	Polk
270151	318.2	321.2	-0.0472866556323589	3.22761112415567	0.391124868854388	0.53625997284228	0.933372463119872	270151	Nlrx1
270156	571.8	579.2	-0.00929910030824804	4.18577155437468	0.0370875343577282	0.848535905247732	0.984944528223259	270156	AU019823
270157	27	26	0.0790541494993558	0.457983857552828	0.294021782514519	0.59150967127921	0.941004973357819	NA	NA
270160	166.2	191.4	-0.251615872134243	0.40320403912741	1.9011101268462	0.177766950357942	0.791044072079347	270160	Rab39
270162	7671	7675.2	0.000923675561626474	7.98361485734565	0.00058634604471682	0.980836288962853	0.999793708426007	270162	Elmod1
270163	3224.2	3218.4	0.0019418760206618	7.03715528678971	0.005721358943172	0.940189058495196	0.997819821355254	270163	Myo9a
270166	1315	1359.2	-0.0550422928927556	4.88854297549627	1.25284463384907	0.271559290828235	0.84888764539357	270166	Clpx
270190	1737.4	1727.2	0.00487503570524988	5.47071450609575	0.016668768983528	0.898101820672747	0.993365505197426	270190	Ephb1
270192	55155.6	53734.8	0.0388567670511055	9.92898536600456	2.16621776042499	0.151095806770011	0.766048869930505	270192	Rab6b
270198	756.6	721	0.0634806576551552	4.23834488928818	1.15101216226505	0.291571515553605	0.858552647265938	270198	Pfkfb4
270201	1937.2	1921.8	0.0115900590965564	5.44805178676445	0.104897178312672	0.748192872774613	0.968760170479732	270201	Klhl18
270210	3655.4	3484.8	0.0681109690962679	6.56144389262987	3.55996093083674	0.0685317458584967	0.657859374979411	270210	Zfp651
27029	220.4	247.8	-0.176483769946559	2.21065118338864	3.4240123777699	0.0737511153249113	0.667304879297497	27029	Sgsh
27041	1518.8	1478.2	0.0361240306938147	5.61931967165531	1.02266127091868	0.319672801924363	0.877861069013667	27041	G3bp1
27045	1069.4	976.2	0.13305517800511	4.87545686021858	10.5413851160866	0.00279027616533539	0.255660487347848	27045	Nit1
27047	120.2	124.6	-0.0600089979197097	0.973966658834691	0.134099597465611	0.716817556585545	0.964099653615789	27047	Omd
27049	1583.8	1576.2	-0.000458668099838492	5.24906490022349	7.86965118125634e-05	0.992978867399321	0.999793708426007	27049	Etv3
27050	3858.4	3921	-0.021999857179398	7.50915881011839	0.606545618737019	0.441962726165775	0.915867950430932	27050	Rps3
27053	2337	2361.6	-0.0110338563493372	6.51804090357478	0.0881503010775128	0.768511040309683	0.970358988815182	27053	Asns
27054	1764.2	1682.6	0.0703770088640084	5.54986960242603	4.21851179837454	0.0484519325369847	0.603359761274564	27054	Sec23b
27055	806	780.4	0.0498316772428886	4.96275941273638	1.37596536351991	0.249673862301445	0.83812474156078	27055	Fkbp9
27056	106.2	102.8	0.0678485406050513	1.82911098238989	0.42443335901273	0.519506832764323	0.931439899577602	27056	Irf5
27057	451	447	0.0116530064949077	3.92098062349091	0.0383510528159359	0.846010707037708	0.984944528223259	27057	Ncoa4
27058	1485.2	1519.2	-0.0342667383052998	5.42577192847893	0.827754875411291	0.369902781702411	0.892163827091559	27058	Srp9
27059	600.2	641.6	-0.094509023812382	4.23982076134006	2.73126139382599	0.108438371411855	0.721319001691136	27059	Sh3d19
27060	476	462.2	0.0299880329589048	3.84236481763817	0.238852700321623	0.628456236194978	0.947551621730646	27060	Tcirg1
27061	2047.2	2101.2	-0.0400084367950522	5.70927742669817	1.0654345568098	0.309919835938654	0.872398207691571	27061	Bcap31
27062	12139	11822.4	0.0390411707896013	8.43399684612333	2.24274199959364	0.144299488064592	0.759589290588856	27062	Cadps
270627	1179.8	1135	0.0571150957654531	6.49284952954298	3.69691900331792	0.0636893667909588	0.642958560761369	270627	Taf1
270669	877.8	923.4	-0.075028610974667	4.76637018777405	2.89619182582467	0.0987423077768341	0.709803829662205	270669	Mbtps2
270672	34.4	35.6	-0.0150831995279162	0.785413159703086	0.00884528519894697	0.92567175850248	0.99623063298026	270672	Map3k15
270685	245.6	288	-0.227508425914338	3.31605490948739	11.8566864629835	0.00165913183125285	0.204420098006253	270685	Mthfd1l
27078	205.8	215.4	-0.0584146263296787	3.50841467069136	0.712783040193955	0.404953260787512	0.905895868983832	27078	B9d1
270802	806.8	775.4	0.0450462459992796	3.78206198936349	0.634551258934793	0.431715117138968	0.913192159465935	270802	BC048403
27081	759.4	750	0.0215912789489825	4.87654250218366	0.264124481679876	0.610924158576464	0.945461673311262	27081	Zfp275
270893	267.4	278.6	-0.0621515403672235	3.2986957464205	0.67693110536467	0.416894147572334	0.9099794881005	270893	Tmem132e
27096	1481.8	1461.6	0.0225426120531029	5.75333479014889	0.36689484200883	0.549086263900774	0.93452287873911	27096	Trappc3
271005	582.6	557.8	0.0672583431351194	4.20739380851897	2.2776509711742	0.141319002783292	0.756991480171401	271005	Klhdc1
27103	968.4	1003.4	-0.04899386729229	5.08049563545189	2.20573865278609	0.147539843240051	0.764702004525365	27103	Eif2ak4
271127	188.4	204.4	-0.11414444866661	3.0172008120406	1.35730538584758	0.253197492904411	0.841186720066339	271127	Adamts16
271144	409.2	370	0.135942544277783	2.9358079637513	2.91649521049368	0.0976188024735612	0.709803829662205	271144	Ankdd1b
271221	34.8	32	0.111213806780552	1.71016820954675	0.902071624815367	0.34953159939382	0.886519778340055	271221	Rubcnl
271305	774	600.6	0.364006756618518	3.96121807521954	21.8251730102	6.29847050492053e-05	0.0434744428422967	271305	Phf21b
271377	2020.2	2058.8	-0.029917431309813	5.93193327276668	0.621327252443553	0.436507059806657	0.914574300984587	271377	Zbtb11
271457	6073.8	6061.8	0.000309981720791679	6.6567517432004	9.44797211659324e-05	0.992306561233227	0.999793708426007	271457	Rab5a
271508	92.6	80.6	0.199398604023723	0.596270047920212	1.68745985759435	0.203461257577546	0.810386834528426	271508	4933408B17Rik
271564	1394.4	1446	-0.0529425055098586	5.97352743924209	2.85954077057709	0.10080806831769	0.710682922755225	271564	Vps13a
271639	37.6	46	-0.274906624630093	0.594550839242272	2.44675536661473	0.127862757997465	0.741703789181942	271639	Adcy10
271711	1191	1137.4	0.0681805169769402	4.50860364272285	2.16806533266649	0.150927330130758	0.766048869930505	271711	Tmem169
27176	612.4	663.4	-0.0981742568145163	4.32344543358085	2.37898211191751	0.133080800935943	0.747676825413367	27176	Rpl7a
271786	387	402.2	-0.0697971223013669	4.47198286637514	1.37136534603107	0.250450076839252	0.838206849176856	271786	Galnt13
271842	279.4	295	-0.0648593085994287	2.58672858817204	0.857575116472989	0.592785941975228	0.941223817387549	271842	Rpusd2
271849	259.8	272	-0.0506772278896889	2.94546674925306	0.391595468231405	0.53601640008248	0.933372463119872	271849	Shc4
271970	136.2	144.6	-0.0719114856992616	1.56286724465784	0.398623151198521	0.532403174180007	0.933367843305225	271970	Arsj
271981	297.6	300.8	-0.0172094601270929	4.09687588016573	0.0918720962694322	0.763823838629291	0.970158374011652	271981	Tbck
272009	1137.6	1131.6	0.000692842216521323	4.22512535974615	0.000254572534147335	0.98737169641764	0.999793708426007	272009	Srsf12
272027	378.8	396.6	-0.0733040121547469	3.39240870329167	1.60556754355976	0.214499488537471	0.815199288503054	272027	Tstd2
272031	71.6	75.4	-0.0841923934395662	2.88106203071335	0.916294774175341	0.345814020837756	0.885547445209136	272031	Plppr1
27204	4525.2	3503	0.369770081120237	6.30771498683307	23.994569908945	7.59665214091019e-05	0.0478754229489101	27204	Syn3
27205	5292	5481.2	-0.0542905485173203	5.31762209406376	0.826671872419901	0.371088001311681	0.892657927018564	27205	Podxl
27207	2627.6	2654.8	-0.0102567410261061	6.1484807786892	0.0454852672114654	0.832606452308643	0.98286754020798	27207	Rps11
27214	125.6	125	-0.00250125252274681	1.04898471361656	0.000395411536192562	0.984261860590191	0.999793708426007	27214	Dbf4
27215	2729.6	2632.6	0.0492493196271485	6.10873853480359	1.741072265806	0.196611136211267	0.805669319625389	27215	Azi2
272158	62.8	58	0.119570065472869	0.669091120072001	0.595622477878594	0.446063700130536	0.917711831258922	272158	Poln
27220	19.8	15.4	0.323651522470401	1.58381625087979	6.82095325213757	0.0137345464629554	0.423447831158769	27220	Cartpt
27221	167.4	163.2	0.0380873876103486	2.93037099131432	0.266668211740142	0.609219150164201	0.945461673311262	27221	Chaf1a
27222	649.4	638.6	0.0103995736975792	4.39568995294827	0.0145756565842551	0.904882035817669	0.994015550157346	27222	Atp1a4
27223	2960.4	2802.8	0.079584755734917	7.17030995224473	6.76929378185488	0.0140632641174781	0.42915160712178	27223	Trp53bp1
27224	1036	1003.2	0.0425583970246958	5.14253732331518	0.984292686019155	0.328779114569126	0.878599272330356	27224	Eloa
27225	7016.4	7169.6	-0.0294989881708764	7.62571034857723	0.834900598929291	0.367871733645299	0.892163827091559	27225	Ddx24
27226	3853.4	3842.8	0.00482827540051167	6.50596820276605	0.0113959293076071	0.915697995013371	0.995442811574006	27226	Pla2g7
272322	167.4	176.4	-0.0731980631505139	3.22658138796479	0.973904616166826	0.331305502816366	0.879078948067121	272322	Arntl2
272347	50.8	49.4	0.0328079537868488	3.54459298978411	0.201975786337993	0.65623957146912	0.95234938297568	272347	Zfp398
272359	1274.8	1314.6	-0.0436770154688843	5.11653173351246	0.934182171267853	0.341216555374448	0.883598148012982	272359	Irf2bp1
272381	3705	3775.4	-0.029329503928614	6.95965524847063	0.550890153726788	0.463509587252918	0.919848229358029	272381	Lrrc4b
272396	1896.4	1952	-0.0413651762535885	5.6734149906204	0.980187776469651	0.329774263367796	0.878599272330356	272396	Tarsl2
272465	14.8	14.4	0.0563363571189701	0.213200502853264	0.12647040347071	0.725398516429454	0.966250088020321	272465	Tmem255b
272538	178.8	168.2	0.0808781138633659	2.51853714472805	1.16162479172441	0.289397512501261	0.857835775808951	272538	Tango6
272589	2997.2	3007.2	-0.00704328130811221	5.90944649925061	0.0570948050231241	0.81271181406961	0.980307204557506	272589	Tbcel
27261	432.6	424.2	0.0143131927844598	3.26494348638164	0.0306668130814771	0.86211813541039	0.987321804061204	27261	Dok3
272636	94.6	98	-0.0553679081100382	2.09046426330467	0.302008046212732	0.586541536060298	0.939811344052995	272636	Esyt3
27267	2381.2	2327.2	0.0355119978912612	5.61746962295921	1.11401068258375	0.299322369748863	0.866671845481579	27267	Cars
27273	234.6	253	-0.111941680004706	3.18234152871578	1.57172620547309	0.219326041808292	0.819617907942845	27273	Pdk4
27274	36.6	32	0.216622720896812	0.901847289072501	2.88800220700302	0.0991996650020669	0.709803829662205	27274	Zfp354b
27275	465.8	477	-0.0240178881104494	3.61374563072323	0.164481149827311	0.687833709156843	0.961286809896459	27275	Nufip1
27276	3551.4	3666.4	-0.0483995876081827	7.39985236045211	1.41150481556905	0.243938860560937	0.835845149432435	27276	Plekhb1
27277	1089.2	1058	0.0422287098445896	5.07279852425876	1.08810815175467	0.304911933516908	0.87124590251399	27277	Golga5
27279	66	72.6	-0.13882258523129	1.61652299017589	1.59279559901771	0.216286930156962	0.817065168784248	27279	Tnfrsf12a
272790	223.2	235.2	-0.0775688983291072	2.5727191798136	0.8060100214876	0.376183455061738	0.893829192064851	272790	Magee2
27280	172.4	168.4	0.0275006382790836	4.00913409950938	0.23561540339042	0.630784646550527	0.948544574529105	27280	Phlda3
27281	962.8	971.8	-0.00999483336848783	4.93936760963571	0.0564611462826437	0.813733888309971	0.980307204557506	27281	Hrasls
27354	706.4	713	-0.00631672164569542	4.30123084733527	0.0135328133620938	0.908136619963638	0.99456945086495	27354	Nbn
27355	388	402.2	-0.063633846923699	3.53237734253444	1.18265575169431	0.285151959345822	0.856947718889052	27355	Pald1
27357	980	999.2	-0.0259115893166787	4.77012940646109	0.386650143572551	0.538586294229123	0.933372463119872	27357	Gyg
27360	3473.4	3396.2	0.0315676524230623	6.73323564279059	0.929903340689284	0.342308536987188	0.884550378565306	27360	Add3
27361	478	442.2	0.114563052834628	3.82332348607722	4.19446211554291	0.0490576297980636	0.604815681292705	27361	Msrb1
27362	2527.8	2540.4	-0.00573487071889816	5.52970085158831	0.0214477238117655	0.884508685840075	0.991451043142312	27362	Dnajb9
27364	2873	2884.4	-0.00528791574951993	6.26192494728341	0.0328896409372282	0.857262803601162	0.985741977576962	27364	Srr
27366	3367.8	3490.4	-0.0507522303870577	6.78745132406512	3.75842269388447	0.0616405206625892	0.638614940997726	27366	Txnl4a
27367	117.2	256.8	-1.08605700951422	3.9971290832232	3.25708047316164	0.086828394156662	0.69430695812135	27367	Rpl3
27368	722.4	683.4	0.0752414417686099	4.66845565643738	2.31173773562971	0.138478203790962	0.755541377924169	27368	Tbl2
27369	387.2	405	-0.0655976450208901	3.57145155076168	1.61107874075475	0.213733834708531	0.814217820767128	27369	Dguok
27370	664.8	698.2	-0.0528012273920354	4.9154232257434	0.410801787074135	0.52784344979741	0.932272973053835	27370	Rps26
27373	3604.8	3441.4	0.0691582455121148	6.62711292872503	4.24124931787335	0.0478869088700754	0.601658194869659	27373	Csnk1e
27374	2161.4	2086.8	0.0501363324316538	5.75842249545248	2.03790181944863	0.163361271817744	0.774459450435517	27374	Prmt5
27376	628.4	624	0.00808592829099898	3.73018687752955	0.0191568940664764	0.890807739246384	0.991451043142312	27376	Slc25a10
27377	4262.8	4217.8	0.0107714282797658	6.48545110542649	0.090599575914829	0.765414566518285	0.970158374011652	27377	Yme1l1
27385	179.6	174.4	0.0852583220142928	0.3198226404867	0.173769128879659	0.679661111359658	0.959492876414748	27385	Magel2
27386	558	633.8	-0.168608855061715	3.33070076065451	6.26107322832004	0.0177944138813819	0.459768323013603	27386	Npas3
27387	1230.6	1178.2	0.0766779651954464	4.65924790846118	0.796282032219536	0.381234173705981	0.894376484709864	27387	Sh2d3c
27388	1475.2	1462.8	0.00914320732836581	5.45231431816602	0.0626108652840505	0.804057467597148	0.980183562584724	27388	Ptdss2
27390	12.8	13.2	-0.0498617105600073	-0.0410739538224903	0.0786001501429836	0.821796545479411	0.980557176801247	27390	Mmel1
27392	212.8	215.6	-0.0291837808960405	3.76406226854757	0.243812124764516	0.624926995609748	0.947191368942528	27392	Pign
27393	832.6	856.8	-0.0250432733789422	4.61311158230984	0.202379287230557	0.655919503486201	0.95230645257632	27393	Mrpl39
27395	901.6	923.4	-0.0322138879277421	4.68553934707633	0.656444508085766	0.423959271203995	0.910895660467486	27395	Mrpl15
27397	451	464.2	-0.0377974307258041	4.48502496427683	0.658913292523371	0.423098190023388	0.910895660467486	27397	Mrpl17
27398	656.8	668.4	-0.0235098953658292	4.41142324963359	0.262892073545702	0.611753968896812	0.945461673311262	27398	Mrpl2
27399	10693.6	10788.6	-0.0127303445222044	8.04011519805409	0.166229408706151	0.686271041971032	0.961092364644024	27399	Ip6k1
27401	162.4	166.4	-0.0360192018016715	3.15376084452032	0.231971717576731	0.633429224205704	0.949543890977249	27401	Skp2
27402	1954	1988.4	-0.0256916221510758	5.62962474634133	0.515431003253956	0.478142741849831	0.921162125208003	27402	Pdhx
27403	3020.4	2863.2	0.0691350123041549	5.58367001179681	2.94890431331008	0.0958555360724081	0.708950881090578	27403	Abca7
27404	87.8	83.4	0.0665528338240804	4.44014279872954	1.1534946884106	0.291123384712178	0.858552647265938	27404	Abca8b
27406	2971	3070.8	-0.0474251659352809	6.20053906008628	2.35004903415915	0.135364813960922	0.750479729239303	27406	Abcf3
27407	3328.6	3327.4	0.00231123226960801	6.83887056865939	0.00705984106671012	0.933575451124182	0.997541638602067	27407	Abcf2
27410	7591.6	7577.6	-0.00135062985960548	6.93214956245842	0.00122367330808476	0.972317864064779	0.999793708426007	27410	Abca3
27414	856	836.4	0.0306097686425786	4.52554335096778	0.315055985646268	0.578606581228999	0.939711036852583	27414	Sergef
27416	7352.6	7171.4	0.0344352037264013	7.93857514209065	1.11686852860388	0.298714054472756	0.866318571345058	27416	Abcc5
27418	279.4	282	-0.0111239243181699	5.54902879270916	0.0769751983012968	0.783270575148798	0.974095135274751	27418	Mkln1
27419	377.8	387.8	-0.0353112342497919	2.94248157197441	0.252589613908243	0.69651471928683	0.96253463694209	27419	Naglu
27421	82.6	90.8	-0.138577000516658	1.0882073707535	0.647502268066762	0.427293326121648	0.912457122158434	27421	Abcc6
27425	24.2	25.4	-0.0505763897575232	1.2946769123366	0.155886205521892	0.695660770856762	0.96253463694209	27425	Atp5l
27426	288.2	298	-0.0343687761944084	3.32553501792598	0.261824519102961	0.612474776767648	0.945461673311262	27426	Nagpa
27428	223.6	191.4	0.209897810598804	2.34256349240283	5.24190439645933	0.0289752956974994	0.532194687212222	27428	Shroom3
27493	237.8	244.2	-0.0427293109885717	5.00688411300701	0.138419233381666	0.713792755695696	0.96326468613808	27493	A230006K03Rik
27494	1156.4	1085	0.0950276133633143	4.49281261750929	3.48635098233997	0.0713042423233821	0.66089220436371	27494	Amot
27528	1024.6	1032.4	-0.00527301788157673	5.7061495808363	0.0114200517538459	0.915601483940778	0.995442811574006	27528	Nrep
27632	458.2	459.4	-0.00258452368813653	3.88214430545074	0.00267136139392138	0.97221129727813	0.999793708426007	27632	Nelfe
27643	2253.6	2236.6	0.0100105227492257	6.03401506176157	0.0979360863816186	0.756404474929868	0.969108274124736	27643	Ubl4a
27660	63.4	65.8	-0.0197295417654767	0.421687802121154	0.0121535373329358	0.912923181186617	0.995442811574006	27660	1700088E04Rik
276770	6813.4	6881.4	-0.0119489495279178	7.78343082289944	0.155172422471374	0.696321950300735	0.96253463694209	276770	Eif5a
27681	1243.4	1291.8	-0.0533251788907604	4.99088275647633	2.04426925347452	0.162725383464037	0.774459450435517	27681	Snf8
276846	2296	2326.6	-0.0143072707709505	5.55580587187784	0.180866277191853	0.673550967148614	0.957926284625616	276846	Pigs
276852	357.4	380.6	-0.0912857272274453	3.29936012700858	2.45334469325321	0.127369466746037	0.741703789181942	276852	D11Wsu47e
276905	369.8	385.6	-0.0635368446174037	3.29943974092423	1.19249733842753	0.283193303003278	0.855999374307038	276905	Armc7
276919	747	744.2	0.00452989365779338	4.44324948668939	0.0116753497086386	0.914646406629643	0.995442811574006	276919	Gemin4
276952	7343.4	6510.8	0.173649663192356	7.94143811196321	29.3942980107299	6.2995007704728e-06	0.0106137054699088	276952	Rasl10b
277010	330.8	311.4	0.0863250680250177	3.38889495672215	1.41070362471805	0.243909599178555	0.835845149432435	277010	Marveld1
277154	687	661	0.0561087229669228	3.6037267066205	1.04416072080251	0.314719590478332	0.874432929512646	277154	Nynrin
277250	2751.2	2663.4	0.0459891267445837	6.17885118853978	2.39729264318552	0.131637516653251	0.745690336373502	277250	Kdm3b
277333	136.4	130.8	0.0474985538520972	1.93901811397602	0.282509440909963	0.713526011441791	0.963124049209047	277333	Gm5069
277360	18113.2	18654.6	-0.0457208668214922	7.69938251617307	1.24771662127292	0.272836198251164	0.849986284084557	277360	Prex1
277396	2990.6	3038.4	-0.0224453419930341	6.3538212094197	0.42475401074258	0.51935017184992	0.931439899577602	277396	Klhl23
277414	5311.6	5627.8	-0.0859722230273083	6.52403487740433	3.10335887618974	0.0889924250661084	0.696890978570092	277414	Trp53i11
277432	1930	1946.4	-0.0136199422898057	5.91390111228417	0.128764636192723	0.722135040233878	0.965723323449904	277432	Vstm2l
277463	1951.4	1951.6	-0.00089652374997918	5.66733692007291	0.000748458394939372	0.978348590181295	0.999793708426007	277463	Gpr107
277468	2535.2	2484.4	0.0341721013800734	5.50717793922192	0.506227648558533	0.48206880766695	0.92288565335329	277468	Slc39a12
27756	119.8	125.6	-0.065270784949367	2.57267390665034	0.908482582353812	0.347849049929369	0.885547445209136	27756	Lsm2
277692	16.4	14.8	0.104871952538902	0.513182659347221	0.554185440498615	0.556244623675747	0.93505659548269	277692	Rps19-ps3
277743	39.4	41.4	-0.0704663273245562	0.749006913870687	0.20736403130949	0.65199689050435	0.951497292090744	277743	Fam131c
277744	163.2	134.6	0.302469120076908	0.720839160016113	3.3367064507428	0.0773386315338854	0.678404142741516	277744	Srarp
277773	89.2	93.6	-0.0736802439286925	3.74630344597383	1.11031580717326	0.300111298047248	0.867732352073545	277773	Fam205c
27784	1595.8	1619.6	-0.0216186349658379	5.3031672563872	0.348680349838512	0.559117401386564	0.93514023613889	27784	Commd8
