	WTSD5	WTHC5	WTSD5	WTHC5	logFC	logCPM	F	PValue	FDR	check	gene
22715	537.8	534.4	537.8	534.4	0.0180221037391789	3.66096447999759	0.0797166312811513	0.780111559957057	0.85272715562478	22715	Zfp57
227154	3401.2	3410.6	3401.2	3410.6	-0.00324453620459321	5.53652326395632	0.00753332281211983	0.931557510760953	0.958071172658234	227154	Stradb
227157	59.6	39.2	59.6	39.2	0.56283486731041	0.363344220394836	14.8614466145775	0.000763366463946952	0.00362831268329143	227157	Mpp4
22717	349.4	371.4	349.4	371.4	-0.086353404663603	2.17822523365481	0.801668401901395	0.379521114300113	0.511331625944959	22717	Zfp59
22718	892.4	902.4	892.4	902.4	-0.0189514327323018	4.52139576342154	0.168309274106344	0.685271940577182	0.781330017283474	22718	Zfp60
22719	251.8	259	251.8	259	-0.0468398099100011	3.16521966913926	0.465986365029117	0.501400607216369	0.625949592045725	22719	Zfp61
227195	731.8	649.4	731.8	649.4	0.173329011658134	5.28641467299862	15.0285621412334	0.000723013565222102	0.00346960095342638	227195	Ino80d
227197	4737	4860.4	4737	4860.4	-0.0385050758884898	6.97185065116395	1.27505671219098	0.270022797264098	0.395071314065723	227197	Ndufs1
22720	904.6	868.6	904.6	868.6	0.0553327030860941	4.20217637596191	0.799726368524424	0.380089598756739	0.511718988490118	22720	Zfp62
227210	779.8	855	779.8	855	-0.129303515731818	3.62106108726266	3.22777394745587	0.0850457277996278	0.161002089013205	227210	Ccnyl1
22722	246.4	255.8	246.4	255.8	-0.0597843479295859	3.5804381357701	0.818308229154011	0.374700723673412	0.506989256404151	22722	Zfp64
22724	263.2	249.2	263.2	249.2	0.0828308148528601	3.84029907485025	2.11251578598343	0.159099874140843	0.26323598681682	22724	Zbtb7b
227290	4222.4	4241.6	4222.4	4241.6	-0.00672310581646206	6.98646253536699	0.0435879617071555	0.836390589553135	0.891073161450654	227290	Aamp
227292	223.8	247	223.8	247	-0.1370557607291	3.99199983695284	4.06825920549904	0.0550594271218937	0.114695815727457	227292	Ctdsp1
227298	8952.8	9015.2	8952.8	9015.2	-0.00937366928287637	7.61171954211943	0.128077947919313	0.723573465030448	0.810487512674372	227298	Retreg2
227325	8222.8	8049.2	8222.8	8049.2	0.0306403157325387	7.02426734334862	0.976788619495529	0.332890134962276	0.463857515737466	227325	Dner
227326	82.8	69.4	82.8	69.4	0.282799836613089	1.03623073228594	4.27388605570602	0.04969132611684	0.105997406684298	227326	Gpr55
227331	3050	2869.6	3050	2869.6	0.0871350141008927	6.70328959882782	6.69985304636627	0.0161480691846984	0.0428688806550813	227331	Gigyf2
227333	6527.6	6333.2	6527.6	6333.2	0.0444809090271498	7.0581430846357	1.98124537766786	0.172128274137328	0.279220935353344	227333	Dgkd
227334	642.4	594.8	642.4	594.8	0.110363209239484	4.5179557534776	7.5974629313271	0.0110077841924999	0.031524967845927	227334	Usp40
227357	145	278.4	145	278.4	-0.926784380000971	0.292293946154686	27.2824712573504	2.390570123525e-05	0.000212243860967017	227357	Espnl
227358	93.2	174.8	93.2	174.8	-1.01340934980611	0.784222980610954	42.359658791778	1.00800322578296e-06	1.60282493129449e-05	227358	Erfe
227377	512.4	372.2	512.4	372.2	0.45802398204623	2.95619947917201	29.3594441719481	1.46431037191286e-05	0.000141952663418031	227377	Farp2
227394	88.2	71.2	88.2	71.2	0.302804562972	1.52428614351021	5.47607845763404	0.0279596618133035	0.0668644857461099	227394	Slco4c1
227399	888.4	915.4	888.4	915.4	-0.0419500922304302	5.06861948234033	0.631582144287863	0.434593995751843	0.565758949346765	227399	Ppip5k2
227446	3909.6	3764	3909.6	3764	0.055684527214756	6.17077118445506	2.41950441474294	0.132971771215267	0.229297778709791	227446	2310035C23Rik
227449	1609.6	1721.6	1609.6	1721.6	-0.0947919331933509	5.44672868484718	3.58056656969069	0.0707901378187799	0.139192035373778	227449	Zcchc2
22746	191	181.6	191	181.6	0.0916755736729743	0.786291094120432	0.577820920017631	0.467458838534316	0.5951423332476	22746	Zfp85
227485	795.2	489.2	795.2	489.2	0.700801896310218	3.19801820020239	120.414240075477	8.13629992506304e-11	1.10945357657416e-08	227485	Cdh19
22750	1165.2	1145.4	1165.2	1145.4	0.0291346211301833	4.04499388616522	0.394109653534616	0.536097695941044	0.655175116016897	22750	Zfp9
22751	751.8	895.8	751.8	895.8	-0.25353974845764	3.11698983783106	7.82419223312291	0.010146233478192	0.0295374941981444	22751	Zfp90
227522	252.6	261.4	252.6	261.4	-0.0589045878568696	2.42086436232326	0.557231784530227	0.462655409686702	0.590535260650971	227522	Rpp38
227525	403	406.6	403	406.6	-0.0109860271429748	3.76002464904815	0.0347520737452913	0.853688854714066	0.903622390022123	227525	Dclre1c
227526	4	5.8	4	5.8	-0.4838535592164	0.0291507620030263	8.23132711356462	0.00847181425321985	0.0255853746794901	227526	Cdnf
22754	77	63.8	77	63.8	0.283525480455509	1.52308766580299	3.6905693353547	0.0672190074005234	0.13387900879156	22754	Zfp92
227541	9547.4	8852.8	9547.4	8852.8	0.108572551062735	7.8444078940591	10.5079220255408	0.00348344037585275	0.0124228095713239	227541	Camk1d
227545	82.6	63.2	82.6	63.2	0.378735625268231	1.41896362229314	9.28056561313842	0.00557152526522438	0.0180481457157224	227545	Proser2
22755	454.8	362.4	454.8	362.4	0.323511440582999	2.43079127885613	10.7393632286638	0.00319552774610821	0.011523991527507	22755	Zfp93
22756	224.2	201.6	224.2	201.6	0.166344452730257	2.42400061524765	1.67199373237853	0.21058566295896	0.325993913720554	22756	Zfp94
22757	586	571.4	586	571.4	0.0360739665672245	4.02838840742135	0.401740615147134	0.53220926853843	0.652128417160157	22757	Zkscan5
22758	70.6	67.6	70.6	67.6	0.0595252834025371	1.90622851034326	0.393266833014745	0.536530399657988	0.655371452434425	22758	Zscan12
227580	11522.2	11530.2	11522.2	11530.2	-0.00247904563864944	6.80861815180883	0.00205090692756693	0.964387284981256	0.978605294658738	227580	C1ql3
22761	942.6	786.4	942.6	786.4	0.261466293332652	5.18016764119605	23.6411707652258	6.63002545272273e-05	0.000484236421898203	22761	Zfpm1
227612	32.6	35.8	32.6	35.8	-0.142358825176445	1.64530438412659	1.55806466215157	0.224034779506866	0.341690271498601	227612	Tor4a
227613	9681.2	9328.8	9681.2	9328.8	0.0532137714631813	7.9589249460105	2.63807307089542	0.117442112006094	0.207544722696673	227613	Tubb4b
227615	185	240.2	185	240.2	-0.383121607171074	2.85943203477917	21.9712156793577	9.27639695314388e-05	0.000639699625766897	227615	Tmem203
227618	167.4	89.8	167.4	89.8	0.921547951095573	0.935203272524836	49.8105418703343	2.75123581742636e-07	5.65666607469141e-06	227618	Lrrc26
227619	5415.6	5500	5415.6	5500	-0.0237945826873615	6.45909076791074	0.556830133334663	0.462814890475133	0.590686660214355	227619	Man1b1
22762	820.6	830.2	820.6	830.2	-0.0376785589244193	4.24761234001903	0.0379240585056206	0.849046751621619	0.900550822368721	22762	Zfpm2
227620	418	502	418	502	-0.268897507782498	3.52802739247118	19.2320023635409	0.000199689028342855	0.0012131436579469	227620	Uap1l1
227622	689	719.2	689	719.2	-0.0569506945092073	4.53749508570859	1.0626282434561	0.312932305957039	0.442316013133487	227622	Paxx
227624	7318.6	6795.8	7318.6	6795.8	0.107576795275322	7.45344917438159	13.2888302774667	0.00128975447230409	0.0055317837218645	227624	Rabl6
22763	13672.8	12553.8	13672.8	12553.8	0.12266510113917	8.78658654315064	18.1324154736211	0.00027576111070059	0.00158168694208981	22763	Zfr
227632	6025	5814.6	6025	5814.6	0.0503617736347366	7.88034001670436	2.01422149177452	0.168737807496095	0.275057659811498	227632	Kcnt1
227634	7517.4	7095.6	7517.4	7095.6	0.0831837813151664	7.27217494542618	7.34226353548403	0.0122560243423312	0.0342978849649671	227634	Camsap1
227638	459.4	508.6	459.4	508.6	-0.149236274856961	4.50008698639727	8.29218861533484	0.00826441435892114	0.0250584948906747	227638	Qsox2
22764	1022.4	975	1022.4	975	0.0716587302924655	4.43205674498572	1.38938552120361	0.250107021078304	0.37249323881152	22764	Zfx
227644	1639.2	1894.8	1639.2	1894.8	-0.208133125871943	6.1404761138278	36.6339578684572	3.04215628430288e-06	3.94361676531963e-05	227644	Snapc4
227648	3181	2805	3181	2805	0.181617131958876	6.52329753946687	39.1586715415618	1.84547424145239e-06	2.61771194170293e-05	227648	Sec16a
227656	2806.6	2442	2806.6	2442	0.201778551557676	5.98226360266769	32.9022790861792	6.63553160689925e-06	7.48711739626243e-05	227656	Rexo4
227659	569	542.8	569	542.8	0.0664305400826767	5.00317213165637	2.5823819798549	0.121186671394195	0.212499350762065	227659	Slc2a6
227674	328.2	323.6	328.2	323.6	0.024686120966674	2.82776798075803	0.099024608357012	0.755733083578996	0.835036333188892	227674	Ddx31
227682	610	687.6	610	687.6	-0.170862283017158	4.06453976904377	10.8060109246259	0.00311752249297536	0.0112764439723388	227682	Trub2
227683	598	616.6	598	616.6	-0.0421583383268567	4.07248097781824	0.577454780148448	0.4547400966832	0.583679367503683	227683	Coq4
227693	9078	8151	9078	8151	0.155017629803274	7.87157386291519	21.9919421439168	9.22448975227753e-05	0.000637336399997225	227693	Zer1
227695	1014.4	993.6	1014.4	993.6	0.03013328002715	4.67191872585117	0.438390479527329	0.514232238972439	0.635926829406882	227695	Spout1
227696	896.2	677.2	896.2	677.2	0.411007077659068	4.33085233373768	46.3026171480747	4.98146207067601e-07	9.00025659619388e-06	227696	Phyhd1
227697	890.6	919	890.6	919	-0.0464393231767937	4.02659342032307	0.711288314442359	0.407375403591447	0.538970675381512	227697	Dolk
227699	744.8	766.8	744.8	766.8	-0.0428178609958215	4.73637917819678	0.949120345926674	0.339697758795886	0.47075660648473	227699	Nup188
22770	2971.8	2878.8	2971.8	2878.8	0.0462128067227185	6.30959255705259	2.32890590105517	0.140112245494716	0.238723891345281	22770	Zhx1
227700	4276.6	4710	4276.6	4710	-0.139796433278461	7.59598939223265	21.7661237981423	9.80748238442922e-05	0.000668036523961074	227700	Sh3glb2
227707	1336	1425.2	1336	1425.2	-0.096102206273409	6.18902247731954	4.4684380799311	0.0456163934183224	0.098807035886173	227707	BC005624
22771	95.8	117	95.8	117	-0.287710271553157	3.2853100703788	12.1193971154777	0.0019372298680797	0.00766513017060608	22771	Zic1
227715	1118.8	1070.4	1118.8	1070.4	0.0676359932355907	3.83006092856301	1.30285426280986	0.264996338939744	0.38968939699207	227715	Exosc2
22772	338.6	340.8	338.6	340.8	-0.00252057199743468	3.36808827074174	0.000945800950033669	0.975721111585761	0.984713932890699	22772	Zic2
227720	2030.6	2087.6	2030.6	2087.6	-0.0437354930013652	5.67686605158294	1.37746673311358	0.252092544359691	0.374562668192328	227720	Nup214
227721	1075.2	996.2	1075.2	996.2	0.109069819345606	4.87915608975761	6.05636215118622	0.0214633303899888	0.0539532134707649	227721	Plpp7
227723	36724	35785	36724	35785	0.0374063171027789	9.50090316408755	2.03378370552884	0.166764700147395	0.272455858023109	227723	Prrc2b
22773	135.8	122.6	135.8	122.6	0.143943951768558	1.94548791688321	1.56462394448715	0.223092216490447	0.340648098156868	22773	Zic3
227731	2355.8	2008.6	2355.8	2008.6	0.231159606633146	5.85990680318684	39.3412900461129	1.78138200280877e-06	2.54679480401563e-05	227731	Slc25a25
227733	181	223.8	181	223.8	-0.318604560013068	3.25885551800665	22.5242286681401	7.99390126266667e-05	0.000565559710477651	227733	Pip5kl1
227736	18	15	18	15	0.277809388243029	1.48350896136974	7.05594346919356	0.013845463184081	0.0379882924948191	227736	Cfap157
227737	686	610.4	686	610.4	0.170676754913232	5.22846208233881	6.61812514300465	0.0190101631909243	0.0488966889854303	227737	Fam129b
227738	655.4	733	655.4	733	-0.163672368023267	5.19146060771613	17.3129267003463	0.000352893838699273	0.00195355325337392	227738	Lrsam1
22774	120	112.4	120	112.4	0.0909038437817326	1.64654443288981	0.623069066515011	0.437667434846727	0.568173621634147	22774	Zic4
227743	1448	1369.2	1448	1369.2	0.0790914388530387	5.53616421311305	4.46365666606189	0.045256090434087	0.098176338912428	227743	Mapkap1
227746	518.4	503.8	518.4	503.8	0.0365104568677103	4.40117492823036	0.413934043000845	0.526102912902628	0.646788424180878	227746	Rabepk
22775	577.6	549.2	577.6	549.2	0.0828307920027932	3.49289134490478	1.41403317119556	0.246064361335317	0.367836826842556	22775	Zik1
227753	389.4	380	389.4	380	0.0292630601898714	5.53016132162251	0.186645082625953	0.671169425519464	0.769501103546623	227753	Gsn
22776	0.2	0	0.2	0	0.305635224966608	-0.0934523113723826	1.54026245984917	0.22668316380938	0.345074086329729	22776	Zim1
22778	67	58	67	58	0.200191314861754	2.06108167212223	4.24168323200063	0.0504915645926662	0.10727694761464	22778	Ikzf1
22779	51.4	51.2	51.4	51.2	0.019100377272979	1.09348834265936	0.0164235984436291	0.899098512734834	0.935313293227523	22779	Ikzf2
227800	6918.4	7277.4	6918.4	7277.4	-0.0722476402473215	6.79431304674349	4.88946206530894	0.0368339303217556	0.0834217531918921	227800	Rabgap1
227801	1849	2046	1849	2046	-0.147554906555693	6.31429210084745	19.6359000002432	0.00017776256106924	0.00110066416670353	227801	Dennd1a
22781	274.8	288.6	274.8	288.6	-0.0741093037449265	3.94340267184654	1.6736495786069	0.20812943650193	0.323091276468574	22781	Ikzf4
22782	1202.8	1384.4	1202.8	1384.4	-0.19765593608872	5.05189681580323	11.4019331280391	0.0027163148275075	0.010080003727033	22782	Slc30a1
227835	2532.8	3076.6	2532.8	3076.6	-0.278681296806381	5.79791831790189	38.6733745349112	2.02827403792785e-06	2.84351822931223e-05	227835	Gtdc1
22784	4309.6	3776.6	4309.6	3776.6	0.191819312558243	7.45979635411941	29.7206280874424	1.3474348887471e-05	0.000133670719848666	22784	Slc30a3
22785	6481.2	6143.6	6481.2	6143.6	0.0758114979014404	6.44900768789705	4.18814932306715	0.0518542703642927	0.109448251145661	22785	Slc30a4
227867	1302.6	1185.2	1302.6	1185.2	0.134678012687056	5.94886914000249	11.4707977886531	0.00244390527484123	0.00921247276650308	227867	Epc2
22791	1262.2	1364.6	1262.2	1364.6	-0.116117620990945	5.00066462238325	7.49152629854964	0.0115080782735031	0.0326536637937209	22791	Dnajc2
22793	1104.2	1239.8	1104.2	1239.8	-0.16953272110783	5.52506690661562	13.856197310422	0.00106435412043339	0.00472632087764799	22793	Zyx
227933	482.8	525.6	482.8	525.6	-0.122446288690356	4.03841069541764	4.50856295172964	0.0442729254667813	0.0964607875635901	227933	Ccdc148
227937	5407.4	5113.6	5407.4	5113.6	0.0805681836788642	7.93561987121009	7.09703439668761	0.0136039856755304	0.0374608513915252	227937	Pkp4
227960	1127.4	1238.4	1127.4	1238.4	-0.132131110147976	4.99119741318083	3.03453177838265	0.0997059364705673	0.18254123722193	227960	Gca
228005	2350.8	2372.8	2350.8	2372.8	-0.0133761820065844	6.1911189170265	0.152533559503446	0.69958407710037	0.792754643691114	228005	Ppig
228012	5554	6213.6	5554	6213.6	-0.16229529436854	7.17925264437448	26.7421113977315	2.72506264926677e-05	0.000236281076979616	228012	Tlk1
228019	390.8	411.6	390.8	411.6	-0.0733969773835486	3.5030125953728	1.40595894054341	0.247379381781883	0.369535095522462	228019	Mettl8
228026	5387	5408.8	5387	5408.8	0.00059972464424892	6.22848814701288	0.000199168326719351	0.988857173671908	0.993309114512369	228026	Pdk1
228033	17985.8	18110.2	17985.8	18110.2	-0.0089200169337259	7.14417002805376	0.0700664912101222	0.793508607506206	0.862229244692129	228033	Atp5g3
228061	1731.6	1704.2	1731.6	1704.2	0.0236571145101643	5.42685802374213	0.310339065265674	0.58265024751581	0.69531263850673	228061	Agps
228071	2769.8	3051.2	2769.8	3051.2	-0.140869089613102	6.41217471563382	13.6835044958498	0.00112804031793367	0.00494681272919091	228071	Sestd1
228136	2999.6	2418.8	2999.6	2418.8	0.309276580884656	6.28866730402555	42.6877021540503	1.55038348490825e-06	2.28432649244279e-05	228136	Zdhhc5
228139	1003.2	1044.2	1003.2	1044.2	-0.0281725448893038	1.3864196535709	0.0552408453133483	0.816183918363615	0.877958052841236	228139	P2rx3
228140	3753	3603	3753	3603	0.0589226498061148	6.97869022420163	2.49475809102629	0.127366307593786	0.221641296648277	228140	Tnks1bp1
228355	17303.8	16028.2	17303.8	16028.2	0.109978791261855	8.48870441483337	15.961777790881	0.00053640151965404	0.00271444656243887	228355	Madd
228356	2698.8	2782.6	2698.8	2782.6	-0.0444091425718615	6.44530738072057	1.64932633714576	0.211356142630462	0.326941533131495	228356	1110051M20Rik
228357	1920.2	1843	1920.2	1843	0.0653515087585886	5.67937542720248	1.65798690361709	0.211103063651384	0.32665492795387	228357	Lrp4
228359	2671.4	2643.8	2671.4	2643.8	0.0118312452243612	6.5201903789431	0.069215384053669	0.794891246434837	0.86316175103254	228359	Arhgap1
228361	3890.8	4142.2	3890.8	4142.2	-0.0926988546640863	6.60469763751424	6.65779541210457	0.0164468839001853	0.0434753584296413	228361	Ambra1
228368	567.2	540.4	567.2	540.4	0.0618817487271036	3.95751953187243	1.16870972296045	0.290450826092854	0.417377832422581	228368	Slc35c1
228410	2637	2032.4	2637	2032.4	0.376544033605042	5.17978693596914	99.0842369277102	5.59297904504555e-10	4.51625246464181e-08	228410	Cstf3
228432	991.8	1011.6	991.8	1011.6	-0.0317975859565743	6.22039804569062	0.388255933106338	0.540143468264618	0.658449328691641	228432	Ano3
228482	98.2	103.4	98.2	103.4	-0.080397227062715	2.00710432893074	0.568005182075305	0.45841100313642	0.586412305454803	228482	Arhgap11a
228491	1537	1453.6	1537	1453.6	0.0803060242048934	5.04283161254202	3.41222169449267	0.0771274275238956	0.149117153214338	228491	Zfp770
228536	1230.4	1212	1230.4	1212	0.0208435678166572	5.61387941709285	0.282345719370804	0.600070271185589	0.710469831234969	228536	Bahd1
228543	460	628	460	628	-0.442344544362216	3.01144134891659	32.284692757919	7.58852522935546e-06	8.31573492533009e-05	228543	Rhov
228545	2586.4	2385	2586.4	2385	0.116358584581005	5.77342338374566	12.0585301567261	0.0019795161199857	0.0077940414051412	228545	Vps18
228550	5776	5929.6	5776	5929.6	-0.0367887883648663	7.14596516473964	0.912178471027698	0.349094807129324	0.480340626804383	228550	Itpka
228564	1329.2	1330	1329.2	1330	-0.00102683893848714	5.23630612485792	0.000586346862940834	0.980882401694116	0.988197827705217	228564	Frmd5
228598	162.4	184	162.4	184	-0.182539673934783	3.48058872175428	7.68219916824537	0.0106248410311499	0.0306407526464965	228598	Ebf4
228602	2169.4	2319	2169.4	2319	-0.094235113537667	6.83657035483057	8.32213088913394	0.00816443247591596	0.0248334821142444	228602	4930402H24Rik
228607	154.2	152	154.2	152	0.0205435683496179	2.82689849871865	0.0657185315159332	0.799868733187326	0.866924315348651	228607	Mavs
228608	1693.4	1039.6	1693.4	1039.6	0.70801093123777	5.3164902601255	212.516211213436	2.15340620351988e-13	9.72666664552387e-11	228608	Smox
228662	16372.8	15675.4	16372.8	15675.4	0.0657886461127704	7.46874092204136	3.10490290202334	0.0908395520669458	0.169374985239375	228662	Btbd3
228714	1248.8	1288.4	1248.8	1288.4	-0.0497484331299513	5.13996063668909	1.31346196391945	0.263110380605782	0.387614867455	228714	Kat14
228715	1855	1779.2	1855	1779.2	0.0514268672588023	2.8669324592216	0.563321781234701	0.466397452844904	0.594314447978511	228715	Smim26
228730	749.6	888.2	749.6	888.2	-0.249910976792705	3.6840727951649	14.1415898377798	0.000967529794758638	0.00439217200170897	228730	Kiz
228765	420.4	320.8	420.4	320.8	0.408853356117453	1.16782342003129	9.43687157977028	0.00524185157527916	0.0172469207077362	228765	Sdcbp2
228769	1272.4	1577.8	1272.4	1577.8	-0.316241835257256	5.10917575886499	51.5197733704394	2.08173728947732e-07	4.55900466395533e-06	228769	Psmf1
228777	1006.8	1027	1006.8	1027	-0.0329451305946893	4.97844978635927	0.338045898827574	0.566624846308817	0.681647567919072	228777	Nrsn2
228778	59.2	70	59.2	70	-0.257567800336231	1.13060621642394	3.71379189594481	0.0659290437915407	0.13182160727112	228778	6820408C15Rik
228787	172.4	150	172.4	150	0.195831564821316	1.89077548578826	2.121891506082	0.158766688763556	0.262805052609762	228787	Xkr7
228788	91.6	74.4	91.6	74.4	0.304679751675168	2.4282879892703	9.79669145939825	0.00456129905678757	0.0154545280278499	228788	Ccm2l
228790	2873	2918.8	2873	2918.8	-0.0232079728884665	6.09655251060585	0.546522390855633	0.466938821265044	0.59474654219052	228790	Asxl1
228807	216.6	201	216.6	201	0.106737071865952	3.48885230897071	2.06381116010182	0.163789992058807	0.26868920045602	228807	Zfp341
228812	368.6	380.8	368.6	380.8	-0.0526787484069817	4.64759573152619	0.93724121996999	0.342680306062958	0.47384493866201	228812	Pigu
228829	5081.4	5181.6	5081.4	5181.6	-0.0258501185542016	6.34174852331027	0.61029765256281	0.442343107261218	0.572345656715619	228829	Phf20
228836	10774.8	9517.8	10774.8	9517.8	0.178152849874066	8.34388166528922	29.2063321812807	1.51713763149858e-05	0.000146247856421322	228836	Dlgap4
228839	152.6	179.4	152.6	179.4	-0.254411229721332	1.43465965366336	4.1914501214246	0.0517690577063888	0.10934823324392	228839	Tgif2
228846	290.8	315.2	290.8	315.2	-0.110750318550034	2.86421850218011	1.40377244411548	0.247737038764053	0.369951607577096	228846	D630003M21Rik
228850	5455.2	5601.8	5455.2	5601.8	-0.0375873258805023	7.60246211873515	1.82914382333783	0.188882814822539	0.299933630310285	228850	Ralgapb
228852	4695.6	3952.2	4695.6	3952.2	0.249780046847169	7.11902278665147	43.1271152249786	8.75864212499646e-07	1.43590482114729e-05	228852	Ppp1r16b
228858	1824	1870	1824	1870	-0.0358969307220424	6.3493179036694	1.15615743904271	0.292995479472356	0.420257043935178	228858	Gdap1l1
228859	723.8	623.4	723.8	623.4	0.213220130229898	3.78627102409031	12.0772196855083	0.00196642566281195	0.00775517504236941	228859	Fitm2
228866	634.6	756.4	634.6	756.4	-0.257335852756998	5.22599141669414	35.0928093997176	4.17208713717001e-06	5.0931881318121e-05	228866	Pcif1
228869	3155.8	2479.4	3155.8	2479.4	0.349512054211294	6.07677362223683	89.8823435405415	1.42972217922441e-09	8.86918642854492e-08	228869	Ncoa5
228875	1813	1602.2	1813	1602.2	0.176382264141247	5.55612989749816	21.5571573187871	0.000103827617014862	0.000701273073052717	228875	Slc35c2
228876	264.2	259	264.2	259	0.0272368701935485	4.18210033208757	0.315933759051646	0.579293610348928	0.692303460678935	228876	Zfp334
228880	6549.2	4537.8	6549.2	4537.8	0.529672473199481	7.74141539843686	249.238545683669	3.80673684430287e-14	3.05680968597521e-11	228880	Zmynd8
228889	992	984.2	992	984.2	0.00723759051258958	5.40234600951695	0.0325679391623758	0.858307786401115	0.907201516975628	228889	Ddx27
228911	324	321.4	324	321.4	0.00452498946576319	4.43627152019747	0.0050725914635581	0.943831481130191	0.965268536634528	228911	Tshz2
228913	117.6	148.4	117.6	148.4	-0.351665793015677	1.91471324170928	13.5860044917147	0.00116582289146422	0.00508473267146161	228913	Zfp217
228942	823.2	417.8	823.2	417.8	0.997616537406399	3.74630396742811	46.2512726837533	1.23634305613866e-05	0.000124617172478579	228942	Cbln4
228960	4031.6	3878.6	4031.6	3878.6	0.0569574957634578	6.74673576514584	4.27291972421528	0.0497151302012436	0.106024928544138	228960	Stx16
228961	189.4	235.2	189.4	235.2	-0.323497211217021	3.47110934915039	24.8473001164171	4.36527321572935e-05	0.000344408619323974	228961	Npepl1
228966	781.4	768.6	781.4	768.6	0.0380733064281894	3.08173585661169	0.259244672497174	0.615306724183766	0.724297043028924	228966	Ppp1r3d
228980	539	504.2	539	504.2	0.0960961821732884	4.73073987097959	3.2449757003827	0.08426904408057	0.159824795058465	228980	Taf4
228983	2711.8	2891.8	2711.8	2891.8	-0.0927456902108037	6.08620856056155	6.82276770866135	0.0153086281392632	0.0411666811395181	228983	Osbpl2
228994	1203	1104.4	1203	1104.4	0.119059383274788	5.6655583003039	7.46506119641753	0.0116369382715121	0.0329323773150423	228994	Ythdf1
228998	3937.6	4245.6	3937.6	4245.6	-0.108974574569558	6.95163326061342	10.321883077582	0.00373547911239842	0.0131721432277645	228998	Arfgap1
229003	573.2	374.2	573.2	374.2	0.615918768907227	3.59040907906796	87.9285102657081	1.7623279224323e-09	1.0312829065116e-07	229003	Helz2
229004	1362.6	1229.6	1362.6	1229.6	0.14746255875644	4.89995124878975	7.06160025552863	0.0138908680360746	0.0380767317643509	229004	Gmeb2
229007	1723.8	1463.8	1723.8	1463.8	0.237900287020924	6.08773374555393	40.6093774010779	1.39768376222222e-06	2.09783188984008e-05	229007	Zgpat
229011	1004	1090.8	1004	1090.8	-0.121043382731483	4.61306224512783	6.88608971369737	0.0148950834108505	0.040271892184892	229011	Samd10
229055	138	142.2	138	142.2	-0.0466714706699117	3.27202541357323	0.468612129509394	0.500209002968605	0.624894493147096	229055	Zbtb10
229096	2124.8	1865.6	2124.8	1865.6	0.187198703911115	6.43802712392006	16.7332090160798	0.000481933587456704	0.0024924431972735	229096	Ythdf3
229211	2078.2	2120	2078.2	2120	-0.0300408668338256	5.32248824577199	0.586931404290908	0.451106266635291	0.580251844615689	229211	Acad9
229214	70.4	72.2	70.4	72.2	-0.00779985655556462	0.446080061902542	0.0029812635149813	0.956910082335779	0.973820906152316	229214	Qrfpr
229227	3047.8	2932.6	3047.8	2932.6	0.056836082707679	7.11116909329026	1.0220615587254	0.326323827391556	0.457131672913119	229227	4932438A13Rik
229228	116.6	149.4	116.6	149.4	-0.358919135076119	1.97722970888065	8.17957492848589	0.00866573768296868	0.0260621249416624	229228	Nudt6
229279	5756.4	5753.4	5756.4	5753.4	0.000700799637877895	6.37491352064056	0.000431653547560006	0.983596544272913	0.989828340243729	229279	Hnrnpa3
229285	597.4	649	597.4	649	-0.121608277710695	4.7450377237216	7.74542452421594	0.0103486679140763	0.0300046050831156	229285	Spg20
229317	1804.2	1826.2	1804.2	1826.2	-0.0192039640538503	5.43373440754754	0.22914259902144	0.63650896607564	0.741764137358486	229317	Eif2a
229363	1636.8	1459.4	1636.8	1459.4	0.161041189085401	4.92126003297072	16.5965414050443	0.000439765876160417	0.00232919603298742	229363	Gmps
229445	1397.8	1586.4	1397.8	1586.4	-0.17918900499048	4.89606324526221	11.6640566821841	0.00227925069632425	0.00871311546275341	229445	Ctso
229473	705.8	698.2	705.8	698.2	0.0134567106180232	4.58154169859737	0.0544663354895485	0.817452744665523	0.878289355948325	229473	Tmem131l
229474	268.4	270.2	268.4	270.2	-0.00617895265679839	2.32087911103232	0.00428423069890961	0.948356733032791	0.96855360481607	229474	Fhdc1
229487	374.4	421.8	374.4	421.8	-0.1709956604861	3.99501411809259	9.41870404201287	0.00527904813122657	0.0173377327172799	229487	Gatb
229488	426	384.4	426	384.4	0.164625873145117	1.47399774924834	1.26937066163955	0.271356308050199	0.396540701299927	229488	Fam160a1
229503	562	563.4	562	563.4	-0.00164116815037134	4.79505303273921	0.00164434154173212	0.967990987590052	0.980164618817811	229503	Rrnad1
229504	468.4	413.6	468.4	413.6	0.179975321959412	3.46274760013817	7.36422344585342	0.0121426985626047	0.0340568794576804	229504	Isg20l2
229512	4216	3713.6	4216	3713.6	0.182566680699381	6.9686538593117	27.7370271136829	2.14361225860435e-05	0.000193527617650639	229512	Smg5
229517	5095	4771.6	5095	4771.6	0.0937395273716283	6.83564326449803	9.90116947642079	0.0043822895582763	0.0149566973495456	229517	Slc25a44
229521	38790	40556	38790	40556	-0.0644341251056284	9.73394391472438	6.46804949749543	0.0178732346088022	0.0464974321518407	229521	Syt11
229524	271.4	325	271.4	325	-0.264178626559363	3.98155539324316	22.2089402329952	8.6995927473691e-05	0.000608634625220102	229524	Msto1
