	S3SD5	S3HC5	logFC	logCPM	F	PValue	FDR	check	gene
269587	496.8	472.2	0.0717291774058615	5.39059414197032	3.00757361156732	0.0957536165838949	0.174003366118131	269587	Epb41
269589	485.8	445.6	0.0140611520332987	1.13065286632388	0.0030488792024598	0.956655609033501	0.972124590338176	269589	Sytl1
269593	2563.4	2080.6	0.302518068095684	6.91098258428848	32.162631427434	2.46832347156244e-05	0.000195813103501446	269593	Luzp1
269604	106.8	161.6	-0.591073442994	1.55489720893856	24.4492283686458	4.83141686713388e-05	0.00034864353169023	269604	Gpr157
269608	2593.4	2592	-0.00101581715502063	6.81619391923378	0.000974723135216257	0.975352811725031	0.984617232900796	269608	Plekhg5
26961	8263	8151	0.0197920948966447	7.45473440357274	0.383352111452245	0.541670033193163	0.657316653494583	26961	Rpl8
269610	17354.8	16765.8	0.050041803417419	9.00689238675783	2.39028021570483	0.135226901887626	0.228848793666055	269610	Chd5
269614	1548.8	1394.4	0.149304616140665	5.54435828563151	16.5348787219777	0.000448265928189727	0.00219411978532147	269614	Pank4
269615	5116	4638.2	0.141119437527945	7.0236178408508	17.5677707847783	0.000326652130596845	0.00168924146534769	269615	Plch2
269623	414.6	451.4	-0.13543330059386	2.94172046219846	3.46371024292689	0.075070313190694	0.143736429574552	269623	Rbm48
269629	380.4	419.4	-0.137375861843237	4.04820235453657	5.00855857156863	0.0348039229394092	0.0778483290260322	269629	Lhfpl3
269630	169.8	189.6	-0.146725502971388	3.36332557961453	3.78021637721858	0.0637189310930965	0.126332308948134	269630	5031425E22Rik
269639	3053.4	3078.8	-0.0121371618120833	5.81572561716734	0.137313535396103	0.714229271315293	0.798165292066743	269639	Zfp512
269642	19299.8	20856	-0.11190072320567	8.66293001959494	11.9240631874116	0.00207655202252522	0.00786955504288923	269642	Nat8l
269643	29795.6	28089.6	0.0845626222687814	9.80406969502036	10.0854281424066	0.00408504380285306	0.0137314472387065	269643	Ppp2r2c
26965	7346.2	7891	-0.103038985554161	7.14485183017216	13.288202037897	0.00129003122134694	0.00530472582456578	26965	Cul1
26968	198.2	175.6	0.177358780112848	4.00115771561199	6.80177884929154	0.0155624900728153	0.0406616470557615	26968	Islr
269682	659.8	611.4	0.109652485393934	5.77920338896232	9.10422587070173	0.0059709990495652	0.0187496893900533	269682	Golga3
269693	8.2	11.4	-0.447878994968302	0.0535266400354506	4.76188677915122	0.0391568050334341	0.0856625488047914	269693	Ccdc60
269695	2997.2	2891.8	0.0534763963452623	6.73190354601843	2.47964952176643	0.128468976246578	0.219854437919494	269695	Rnft2
269700	20722.4	18682.8	0.151250648390869	8.92008312800447	21.4484953509507	0.00010696311177817	0.000673364467613967	269700	Hectd4
269701	117.4	103.2	0.175055710881896	3.7484667020665	6.31980033777591	0.0190830757029784	0.0481632193280066	269701	Wdr66
269702	502	549.2	-0.130911029622949	5.04820572399927	7.76650923645622	0.0102583333661108	0.0290847293985418	269702	Mphosph9
269704	6606.2	6365.2	0.0530427741288493	6.51048078814518	2.91425477760997	0.100756237998782	0.18109060731589	269704	Zfp664
269713	7756.4	7349.4	0.0779863979231105	7.52509178441939	6.97417428017243	0.014340195415624	0.0380596482740274	269713	Clip2
269717	1659.4	1583	0.0693918715914708	5.57810380450716	2.69900874694149	0.113499233629823	0.199140315960847	269717	Orai2
269774	18286.6	17308.2	0.0798360208083909	9.2606968307604	9.30204419497776	0.00552490559593669	0.0176129213682552	269774	Aak1
269784	1866	1928.2	-0.0444911734359614	6.1315177827264	1.32493876585406	0.261089508548473	0.379135364207115	269784	Cntn4
269788	5807.4	6106.2	-0.0733568237795948	7.09286218465006	6.31730530912787	0.0191041985022442	0.0481821820190956	269788	Lhfpl4
269800	1125.4	1059.4	0.0845917931066397	5.33556153714849	4.57872425094033	0.04278452753198	0.0920866502804388	269800	Zfp384
269823	0.6	0.2	-0.00492468407028259	0.309038822621575	0.000909405931186952	0.976192677149184	0.985121060917008	269823	Pon3
269831	520	581.8	-0.151619292092924	3.74667403538112	3.56800507650549	0.0724078880490577	0.139627577552992	269831	Tspan12
269854	1489	1323.6	0.168501838822785	5.75000746022476	21.6072077855562	0.000102417104590348	0.00064898589642652	269854	Nat14
269855	66.4	45.2	0.534117932749352	2.38322599192601	47.5618038769858	4.01158777649571e-07	6.82158702605517e-06	269855	Ssc5d
26987	2685.4	2492.8	0.106495508647885	5.78829711296855	9.58326269534962	0.00495239963125836	0.0160822251786584	26987	Eif4e2
269870	279.8	267.8	0.0508667169853751	3.25117300795908	0.526050193914689	0.475311845203121	0.598029022507478	269870	Zfp446
269878	5380	5209	0.0471970874815395	7.82490489656824	2.35065206614297	0.138357681330906	0.233079478549757	269878	Megf8
269881	3671.2	3413.2	0.105455557371366	7.57921159327481	12.5174337870051	0.0016838687765913	0.00660657961369454	269881	Map3k10
26992	1354.8	1318.2	0.0384461589304655	5.82160297257675	0.845709214925087	0.366954764459071	0.492887665225483	26992	Brd7
269941	527.8	524.6	0.0107056910001225	3.596369917116	0.0282193154315259	0.868007157351145	0.912581862987595	269941	Chsy1
269951	1047.4	989.4	0.0782955128213541	5.01343455597835	3.38394858392801	0.0782844312217723	0.148767179710688	269951	Idh2
269952	553.6	556.4	-0.00471883666215237	2.889248906355	0.00404713975328481	0.949803983761266	0.967401557325502	269952	Gdpgp1
269954	57.2	51	0.184537913399329	0.343575806552754	1.02226303302918	0.322106284020811	0.446249806310438	269954	Ttll13
269955	68.4	99.8	-0.547783197290724	3.28628547781457	66.5088612409163	2.3064679325469e-08	6.60152227664017e-07	269955	Rccd1
269959	5	4	0.243017668115484	1.2032397001902	4.43295163588873	0.0459424729078364	0.09743983909169	269959	Adamtsl3
269966	455.2	430.8	0.0818589283372374	4.65863285390836	1.94932042712928	0.175927872197153	0.280421423107372	269966	Nup98
269994	1781	1619.2	0.134534208106204	6.78756720458608	13.6162152313674	0.00115397035783693	0.00482484453346109	269994	Gsg1l
269997	136	132	0.0395320166754301	2.18071497651849	0.18004671958096	0.675126857592268	0.76716066034895	269997	Zfp747
269999	562.2	587.2	-0.0695957539358656	3.96794566140688	0.953831999616661	0.338882210081196	0.463450039219757	269999	Orai3
270028	5114	5155.4	-0.010820424289579	6.68623494074395	0.133073847902117	0.718472944319367	0.800864343116537	270028	Fam155a
270035	576.8	563	0.0349295347995	4.11189393850774	0.439532357841739	0.513689774121715	0.633197338832958	270035	Letm2
270049	837.6	1015	-0.275735620949831	4.44694161884569	33.184292391925	6.24426881501887e-06	6.32478356357973e-05	270049	Galntl6
270058	1167	1163	0.00744903894906364	5.58528762932457	0.0456068811598343	0.832702654954226	0.888388262083583	270058	Map1s
270066	3096.2	2979	0.0578945200569664	5.94683140846496	3.19831005930209	0.0863952766253717	0.160405315617349	270066	Slc35e1
270076	2042.4	1858.8	0.133440638310911	5.04035102386737	10.6926963631728	0.0032514170275295	0.0113243329435931	270076	Gcdh
27008	511.4	631.2	-0.301817029464007	5.46267448695449	55.3002891463799	1.14884348663102e-07	2.44917164539303e-06	27008	Micall1
270084	232	317.6	-0.460246333812545	3.42266127970669	52.9526159432964	1.6559725959734e-07	3.31057094082982e-06	270084	Lpcat2
270086	10464.6	9389	0.157285250427514	7.27020513404374	29.015206976695	1.58600190030938e-05	0.000135006310171212	270086	Ogfod1
270096	1543.8	1495.6	0.0460129158886976	5.44897554828602	1.89418045681677	0.181485685478805	0.287883461140325	270096	Mon1b
270097	1562	1602.8	-0.0334569947758475	5.62085568161103	0.492327241584509	0.489897247897687	0.611454287901803	270097	Vat1l
270106	783.8	976.2	-0.343430163923931	0.341477265058228	2.86274618954977	0.104074859254038	0.185555447842342	270106	Rpl13
270109	5508.8	5780.8	-0.0695671360960503	7.49838097479912	7.2298532687572	0.012854693700373	0.0348661555160802	270109	Pcnx2
270110	1747.6	1446	0.274833130728003	4.59351460922489	30.6709184312879	1.08559088338501e-05	9.83769945357179e-05	270110	Irf2bp2
270118	169.2	177	-0.0659751906480847	3.25222352783881	0.777198219239319	0.386776569236146	0.512981146241444	270118	Maml2
270120	2261.2	2102.4	0.10487969800926	7.02162181846174	7.75587102424841	0.0103038023375928	0.0291964632400638	270120	Fat3
27015	380.2	360.2	0.0804350619360647	3.58998654552615	1.87483014564497	0.183648910201404	0.290517822923398	27015	Polk
270151	402	400.2	0.0109803203551502	3.23780473260744	0.0289241829412333	0.866385131250069	0.911406891345596	270151	Nlrx1
270156	657	727.6	-0.142451890224647	4.13006240596359	8.08037990708801	0.00901133039621038	0.0262653296121849	270156	AU019823
270157	2.4	3	-0.230385679293151	0.441406029183649	2.24392581109001	0.147227555231957	0.24434804034019	NA	NA
270160	30.6	21.6	0.516216423327446	0.353931720447733	11.1306697069635	0.00276616303535876	0.00992112171540337	270160	Rab39
270162	5691.4	5547.4	0.0369364396599477	7.9671015855872	1.06869465405679	0.311584499448157	0.435134527055427	270162	Elmod1
270163	3861.4	3946.8	-0.0314310417276444	7.02420624959297	1.27016890085624	0.270919472414981	0.390415758154152	270163	Myo9a
270166	3016.8	2920.6	0.0468704859205461	4.84587384643618	0.949687964798999	0.339556155591657	0.4641960345145	270166	Clpx
270190	1188.6	1252	-0.0751864622694902	5.50897011316552	3.28850928475921	0.0823395967902968	0.15468371874278	270190	Ephb1
270192	63222.4	63654.8	-0.00981826175524208	9.94232558776531	0.16823747539226	0.685335261049973	0.775161934686288	270192	Rab6b
270198	369.8	357.8	0.0469386338748106	4.28649592020997	0.846927366907243	0.366615800531622	0.492523913085237	270198	Pfkfb4
270201	1112.2	1030	0.111814669601977	5.46627914517333	8.67740095731473	0.0070743371184118	0.0214861249652289	270201	Klhl18
270210	3597.4	2666.4	0.434273541299934	6.60603985933195	153.672258221456	6.70762641494867e-12	1.32811003015984e-09	270210	Zfp651
27029	107	148.2	-0.463648300827748	2.2860348107633	24.3948009317862	4.89924462033521e-05	0.000352306874339926	27029	Sgsh
27041	2002.8	1748.2	0.196328983056629	5.60301213487341	25.442806951072	3.75666648426414e-05	0.000280759345209689	27041	G3bp1
27045	755.6	752	0.00494077876506626	4.86845247504675	0.0151855887240762	0.9029551837732	0.936854082711781	27045	Nit1
27047	78	42	0.768544993385381	0.711731973423754	16.8320919982905	0.000473484789483255	0.00229733103296105	27047	Omd
27049	1257.6	1183.4	0.0855225194693464	5.28414915114855	3.92408062285766	0.0592147344034299	0.119138331161912	27049	Etv3
27050	8818.4	8560.2	0.0427333954838071	7.49160198347742	2.25079688590635	0.146636490203276	0.243730891145141	27050	Rps3
27053	6521.2	7285.4	-0.156596015933273	6.50839875190113	19.8374340633116	0.000167812912401251	0.000980027408423306	27053	Asns
27054	1490.2	1436.8	0.0525424613323522	5.52573329489222	1.91512122050026	0.179179601699141	0.284756675421593	27054	Sec23b
27055	819.8	914.2	-0.157208893965997	4.97698319610804	14.7031262993919	0.000803867402940343	0.00355977311338839	27055	Fkbp9
27056	60.4	61.6	-0.0111663660926617	1.8720252801242	0.00969056270167192	0.922403066706144	0.94953450083118	27056	Irf5
27057	451.4	418.2	0.108418047121677	3.89798714671863	3.03339407414599	0.0944206483580922	0.17205699084315	27057	Ncoa4
27058	1704.4	1633.4	0.059082587075931	5.39383110170281	1.82118282289767	0.189813458703509	0.298019088866013	27058	Srp9
27059	402.2	445.8	-0.14207964247354	4.26784813285815	7.74935484778266	0.0103317627918009	0.0292584834233326	27059	Sh3d19
27060	238	237.8	-0.00562240383577186	3.91187922337237	0.00876381115330899	0.926194904639848	0.952271989772443	27060	Tcirg1
27061	3291	3230.8	0.0260807113374245	5.68555749717148	0.408609413178952	0.528753534108843	0.646145044133346	27061	Bcap31
27062	17536.4	17501	0.00370905325524005	8.412376472881	0.0177783953234969	0.89504386988403	0.931453963230165	27062	Cadps
270627	1713.4	1807.4	-0.0789457477682377	6.45986486952426	5.70251802157862	0.0251951268355524	0.060333062173803	270627	Taf1
270669	1189.8	1231	-0.0441597367225067	4.74892379753856	0.836360350546387	0.369571310016593	0.495573217829097	270669	Mbtps2
270672	89.4	117	-0.359648683833134	0.855558985174811	5.28662418118218	0.0305335878930791	0.0701418435166188	270672	Map3k15
270685	113.6	151.2	-0.421128702361806	3.38316095101157	43.4871097445691	8.20463087341773e-07	1.20151706833212e-05	270685	Mthfd1l
27078	301.4	331.6	-0.131675069499704	3.51412237934808	4.82761916688256	0.0379400923492144	0.0835063339143514	27078	B9d1
270802	706.4	752	-0.0861264542521208	3.79411972074124	2.46270407485751	0.129719132317094	0.221338724886232	270802	BC048403
27081	1049.4	1145.6	-0.126990127288707	4.89095453401046	7.38885038454994	0.0120169816641724	0.0330374036008251	27081	Zfp275
270893	166.6	194.6	-0.214656780183717	3.35209408902996	7.93270025446901	0.0095759495511519	0.0275663761825034	270893	Tmem132e
27096	2788.2	2946.8	-0.0814575223788368	5.72792040880319	4.72561965870922	0.0398467985195052	0.0869089521353445	27096	Trappc3
271005	424.2	428.8	-0.0172919409432442	4.20787221933475	0.12619154377922	0.725528662808855	0.806614206002553	271005	Klhdc1
27103	1071.4	1139.2	-0.0867705976073029	5.10611805515405	5.37898326197969	0.0292472256510192	0.067801026392916	27103	Eif2ak4
271127	145.4	192.8	-0.407622492453047	3.11391502900894	24.0144277685848	5.40314239823774e-05	0.000382266374077965	271127	Adamts16
271144	710.8	754	-0.0810387903748106	2.93467240463895	1.4950550598811	0.233350345573249	0.348211283514682	271144	Ankdd1b
271221	54.6	33.4	0.694772710218204	1.74849238549522	40.2643288521894	1.4923165755113e-06	1.92588783771789e-05	271221	Rubcnl
271305	495.4	514.8	-0.0630864717705689	4.00578829479896	0.657942304376351	0.426669053014168	0.552984204458208	271305	Phf21b
271377	1926.4	1806.8	0.0907039725701521	5.91890162788744	7.23179335101826	0.0128440917872972	0.034859610204645	271377	Zbtb11
271457	5594.8	5711	-0.0300409513575332	6.63026588780692	0.883283104074839	0.356702953500451	0.482435153915553	271457	Rab5a
271508	601	414	0.531787823976511	0.668144657221242	15.6294042283274	0.000596039149511076	0.00278087471498809	271508	4933408B17Rik
271564	2149.2	1968	0.127133818277897	5.93040323851661	14.0320009800504	0.00100352463402031	0.00428253470922042	271564	Vps13a
271639	4.2	4	-0.0546056025194715	0.568618297586365	0.133483929120128	0.718059143166934	0.800527917407246	271639	Adcy10
271711	1322	1352.2	-0.0308755803179787	4.51089090779035	0.418061907615106	0.524064696824298	0.641989247215731	271711	Tmem169
27176	420	462.8	-0.138337817861998	4.3096649247909	7.21305836926982	0.0129468768574294	0.0350504135788135	27176	Rpl7a
271786	484.6	508.4	-0.0686658733511758	4.44964387310831	1.43073711865104	0.243372153774582	0.359969244634041	271786	Galnt13
271842	130.6	130.6	-0.00668747619872914	2.56912819573282	0.00870045447840316	0.926461362214794	0.952271989772443	271842	Rpusd2
271849	232.2	175.8	0.400247048789507	2.95839365323039	28.0095324010935	2.00894045894658e-05	0.000164890547379976	271849	Shc4
271970	103.8	72	0.557211276041948	1.51814812510341	18.9722763207609	0.000215332689255562	0.00119939063217722	271970	Arsj
271981	583.6	502.8	0.220782002630537	4.06506388807058	14.502386611314	0.000858620674223133	0.00375961927452928	271981	Tbck
272009	515	516.2	-0.00157476605479706	4.24360591147871	0.00136935940905288	0.970788374997621	0.981477288179258	272009	Srsf12
272027	262.6	255.6	0.0401771151515704	3.43945444795473	0.490341228780104	0.490533597537329	0.611664183435192	272027	Tstd2
272031	34.4	49.4	-0.50950073090278	2.94493721881021	38.3921903551181	2.14310763167345e-06	2.59434486668409e-05	272031	Plppr1
27204	4618.6	3374	0.454495058612018	6.18039391880034	55.6765347520764	1.17418676541913e-06	1.59059939150592e-05	27204	Syn3
27205	2383.2	3025.4	-0.355659677252215	5.327440217117	26.3621451896116	8.75963279839198e-05	0.000568785860143566	27205	Podxl
27207	2712.6	2558.6	0.0820445723658675	6.14315653465397	3.41957273705227	0.0773532353297942	0.147249264250869	27207	Rps11
27214	136.4	139.2	-0.00812656842484034	1.00898460972662	0.00343876429155243	0.953725450021324	0.969986245079259	27214	Dbf4
27215	3703.2	3163.4	0.228450444207918	6.06884163396746	44.6967138865132	6.60448246095368e-07	1.00697457268591e-05	27215	Azi2
272158	38.4	32.6	0.24842268298088	0.684748134682109	3.21244974760791	0.0857445782397293	0.159521406839355	272158	Poln
27220	8.4	8.2	0.0196297960831133	1.50023982845426	0.024172487522686	0.877752023240463	0.919549738632866	27220	Cartpt
27221	227.6	275.2	-0.277751052444752	2.93401965342919	11.6083523552667	0.0023254308271478	0.00860736931513299	27221	Chaf1a
27222	2017	1822.2	0.14369357587071	4.4193169331912	7.49061587924708	0.0115124849468718	0.0319266034961791	27222	Atp1a4
27223	3945.6	4077.2	-0.046641778499023	7.17933953086203	2.7256623940954	0.111823404076165	0.196701409579759	27223	Trp53bp1
27224	1185.2	1169.8	0.0217541720786593	5.1527454003232	0.23456499839555	0.632566536717569	0.73226947955436	27224	Eloa
27225	8713.4	9444.4	-0.115627536990623	7.62706245212977	13.835462827901	0.00107178937191035	0.00452964944623131	27225	Ddx24
27226	6672.2	7333.4	-0.135456010499192	6.5210332423825	11.3273220710711	0.0025796988422317	0.00937093919718949	27226	Pla2g7
272322	106	113.8	-0.109903281763024	3.25117031154235	2.20164096534502	0.150928285228561	0.248903118663133	272322	Arntl2
272347	110.4	107.8	0.0427887248247684	3.51985385095571	0.418302677445961	0.523946255800293	0.641976086631577	272347	Zfp398
272359	2125.2	2098.2	0.0212722409222117	5.11514977672674	0.245358331412283	0.624884582887946	0.725637358383367	272359	Irf2bp1
272381	3550.4	3843.6	-0.114426019781562	6.99267568968777	12.1916157561224	0.00188833198445611	0.00725881530659336	272381	Lrrc4b
272396	2978.8	3022.4	-0.0184148230359996	5.6596169120118	0.22174380749589	0.641982485747795	0.739497517452871	272396	Tarsl2
272465	23.4	23.4	0.0694879257136128	0.259312792156814	0.184370395520307	0.671488687310937	0.764418389839737	272465	Tmem255b
272538	359.6	357.2	0.0107517686734731	2.51938603703686	0.0169279748142004	0.897569809668552	0.933209180617843	272538	Tango6
272589	2571.8	2425.4	0.0854080190244717	5.91157434313097	6.41103654937947	0.0183281592249401	0.0465253272633095	272589	Tbcel
27261	228.6	100.6	1.18421650918424	3.30706134192803	213.732102566232	2.02478873457621e-13	8.12952676932348e-11	27261	Dok3
272636	159.4	125.4	0.334095351643198	2.14936538344038	9.87078004857741	0.00443355107769827	0.0146910929108324	272636	Esyt3
27267	3025.4	3054.4	-0.0140927304113688	5.59512813095353	0.168119149718652	0.685439649040089	0.775161934686288	27267	Cars
27273	180.2	217.6	-0.273311068311546	3.28756743149258	12.8178100842436	0.00151663661670705	0.0060690657967563	27273	Pdk4
27274	17.8	19.2	-0.099044763951557	0.930606614374247	0.588865321585935	0.480524072288328	0.603012236573667	27274	Zfp354b
27275	272.2	267	0.0188005873904955	3.6095532805141	0.100206768044499	0.754328992169694	0.829004809368975	27275	Nufip1
27276	1662.6	1679.6	-0.013342332303174	7.39833944645014	0.135106371881138	0.716429039872169	0.799696141965582	27276	Plekhb1
27277	1396.2	1450.6	-0.0563637987922367	5.05445623039401	1.85709588753524	0.185659219436965	0.292992505485522	27277	Golga5
27279	37.4	28.2	0.408838443934604	1.63357286430084	10.572226122918	0.00340070008587583	0.0117536391777258	27279	Tnfrsf12a
272790	129.6	139.6	-0.109201760082799	2.53229309223582	1.52312588662881	0.229140933758481	0.343889840779263	272790	Magee2
27280	472.4	543.2	-0.203601983514695	4.05432608697549	14.8326314928274	0.000770569158632726	0.00344135082146417	27280	Phlda3
27281	1374	1483.8	-0.110547532024606	4.92006408047949	6.53292790905142	0.0173706908775548	0.0445565156955062	27281	Hrasls
27354	1139.4	1283	-0.172684126502855	4.27874516548819	10.1067904259099	0.00405203577118068	0.0136363504159827	27354	Nbn
27355	308.6	317.4	-0.0474721878058335	3.5578178885222	0.574721559206893	0.455796958443516	0.5803972546333	27355	Pald1
27357	1814.8	1739.6	0.0628001030041853	4.77179898604026	2.344989405522	0.138812041809362	0.233654274171715	27357	Gyg
27360	2083.4	2631.6	-0.338712771071247	6.76725865910415	82.8213114994352	3.09980730071392e-09	1.34953658808792e-07	27360	Add3
27361	165.4	155.4	0.0918360271463023	3.78515864310259	2.96389401142694	0.0980584630481533	0.177167128112251	27361	Msrb1
27362	1032.8	900.6	0.19498641255973	5.47906229160512	19.0636503849733	0.000209682205522819	0.00117516347368237	27362	Dnajb9
27364	2364.4	2396	-0.0165494168379523	6.25999289486864	0.216508709891428	0.645923516635603	0.742794057558358	27364	Srr
27366	3842.8	3869.2	-0.00947682103530439	6.77594996676723	0.126768971029746	0.724928431959296	0.806132909335256	27366	Txnl4a
27367	0.2	1.2	-0.899041220229143	3.67735981001758	0.907106681720627	0.36098888090431	0.486592677850499	27367	Rpl3
27368	505	490.2	0.0424643462347606	4.67407883845307	0.801905278699145	0.379451859392036	0.505725880650298	27368	Tbl2
27369	409.2	372.6	0.132959078353434	3.56947346195156	6.20959492578046	0.0200412447787414	0.0501516883711786	27369	Dguok
27370	1924.4	2060.2	-0.101798408926955	4.90328168247538	1.15896441789274	0.300102706221619	0.422570337625648	27370	Rps26
27373	3645	3219.8	0.177900569626657	6.61577093653319	27.326495715425	2.36535153603695e-05	0.000188992764521161	27373	Csnk1e
27374	1358	1351.8	0.00716584896558255	5.75289546360613	0.0395447140580806	0.844054786528191	0.896265639470943	27374	Prmt5
27376	360.2	401	-0.153395444222371	3.75807470489138	8.74909287110827	0.00687434844305571	0.0209801166376536	27376	Slc25a10
27377	3694.8	3470.4	0.0902979782626312	6.45260991365305	5.6550084013084	0.0257489409928525	0.0614049155437536	27377	Yme1l1
27385	15	19.6	-0.304794132842732	0.350357183170631	3.38414975441835	0.0782761289103738	0.148767179710688	27385	Magel2
27386	304.4	427.4	-0.488086274200702	3.48378181944443	74.1247139805424	8.66354582210384e-09	3.01741906777563e-07	27386	Npas3
27387	1371.6	1879.8	-0.449092302914569	4.65437419170984	31.0938180649711	3.45033397182243e-05	0.000260968745309898	27387	Sh2d3c
27388	2822.6	2834.6	-0.00862093043758553	5.46923459888692	0.0538303932875743	0.818501709814275	0.878555926428657	27388	Ptdss2
27390	11.4	10.4	0.158244358442951	0.11841419606217	0.792560161252115	0.38219817178739	0.508542057904348	27390	Mmel1
27392	228.4	243.8	-0.0953046043542184	3.76077490730532	2.44863028589104	0.130768359417763	0.222793776999527	27392	Pign
27393	769.8	737.2	0.0642073803920012	4.57961798526966	1.30877635001918	0.263941282021853	0.382535011942199	27393	Mrpl39
27395	1331.6	1274.4	0.0636425643433066	4.6360408544781	1.98818104378328	0.171408370421588	0.274732378140789	27395	Mrpl15
27397	674.2	700.6	-0.0597273278333833	4.47560072345236	1.28503764488357	0.268203800787628	0.387207293868498	27397	Mrpl17
27398	563.6	595.8	-0.0788622746557582	4.39745697042433	2.93957159366358	0.0993697216906336	0.179021557686204	27398	Mrpl2
27399	19517.6	17831.4	0.130478630845218	8.05320666771948	16.5849606164049	0.000441348784417051	0.0021683396770782	27399	Ip6k1
27401	189.2	160.4	0.232520843860833	3.18812335833452	9.46255583210706	0.00518975441854346	0.0167215136793641	27401	Skp2
27402	1774	1714	0.0521988583585252	5.59043203720099	1.92266796402231	0.178357291662115	0.283690445624318	27402	Pdhx
27403	2279.8	1988.4	0.19741293331184	5.58936880144672	17.944661047362	0.000296048324028201	0.00155433435361555	27403	Abca7
27404	109.2	125	-0.195376622160815	4.4203684265956	12.4571130206859	0.00171982092902491	0.00672390903655018	27404	Abca8b
27406	3181.4	3152	0.0135027556471686	6.19119744088054	0.168924049989454	0.684730407678227	0.774668135535739	27406	Abcf3
27407	3735.8	3629.4	0.0418162813214964	6.83135858701189	1.99372569671241	0.170835474964557	0.274041106977003	27407	Abcf2
27410	5664.8	5916.2	-0.0626584026747618	6.9720274562846	3.65372993220475	0.0680028107015018	0.132872841484138	27410	Abca3
27414	924.2	943.6	-0.033880102299157	4.5628241176303	0.37996693812985	0.543446077348366	0.658752901878001	27414	Sergef
27416	5974.8	4789.6	0.318723725835265	7.9338647682297	113.641768864761	1.45176740916487e-10	1.30334448025274e-08	27416	Abcc5
27418	647.6	660.8	-0.0235934842830866	5.48498004467852	0.259624936038482	0.615049053394572	0.717507588197348	27418	Mkln1
27419	195	273.2	-0.48880171358554	3.0066886028928	43.7808413164895	7.78072629062281e-07	1.15228092012974e-05	27419	Naglu
27421	22.2	32.6	-0.531080796954154	1.15379009238842	18.3770015265787	0.000256453348325918	0.00138003600026166	27421	Abcc6
27425	34.4	36.4	-0.0893137979100193	1.25289231407237	0.353486325323721	0.557731222899791	0.670669475523592	27425	Atp5l
27426	225.8	217.6	0.0525696656144855	3.31725235827544	0.735850633168711	0.399511084933468	0.526201314163327	27426	Nagpa
27428	75.6	55	0.457189136589726	2.36093786524467	23.9367096802114	5.51287064820828e-05	0.000389267378354678	27428	Shroom3
27493	132.4	115.4	0.202088729891379	4.98259464323147	9.99640724112253	0.00491347721825606	0.0159773677643809	27493	A230006K03Rik
27494	1079.2	908.4	0.249413399215251	4.46893160216948	24.5533957200347	4.70442909390498e-05	0.000341697578509058	27494	Amot
27528	1918.4	3055.8	-0.671532224888121	5.74598424559562	159.75732108352	4.07687292350463e-11	4.86713659553119e-09	27528	Nrep
27632	882.8	1083.8	-0.297988257169051	3.89174519517784	27.4091884638451	2.31875969071277e-05	0.000185886592177273	27632	Nelfe
27643	4115.2	3937.2	0.063210308554932	6.03105873073663	3.19588278877345	0.0865075485294878	0.160510925089245	27643	Ubl4a
27660	18.4	20.4	-0.153394739813557	0.470652734524196	0.714826579205694	0.406228193483208	0.533250595641294	27660	1700088E04Rik
276770	7450.2	7525.2	-0.0148822063356436	7.77979381968348	0.276105674429589	0.604104731781544	0.708571759569134	276770	Eif5a
27681	2087.8	2097.8	-0.00879175541241816	4.98103643407298	0.0472227165768779	0.829812201975228	0.88610612736878	27681	Snf8
276846	1179.6	1147.2	0.0409386469684885	5.56087444488575	1.35177548438033	0.256441978450819	0.373876574190855	276846	Pigs
276852	318.6	374.4	-0.22791061534259	3.32301887771371	11.7497970964836	0.00221011573564295	0.00827376660009924	276852	D11Wsu47e
276905	262	267.8	-0.035281202576992	3.36868398625666	0.301283089708153	0.588169101797806	0.696099558733717	276905	Armc7
276919	915.2	1053.4	-0.201396017243895	4.48073169272781	16.631714201513	0.000434996077480085	0.00214222599792066	276919	Gemin4
276952	8006	7651.6	0.0642590560455917	7.96610637219171	3.86791124518582	0.0609288800992094	0.121973380599479	276952	Rasl10b
277010	473.2	537	-0.167283292450865	3.35652317880937	5.6180977398343	0.026188555159035	0.0621967427322859	277010	Marveld1
277154	227.8	250.8	-0.140822843640106	3.6372165497494	5.36663062413503	0.0294157180570971	0.0681260677451181	277154	Nynrin
277250	2067.2	2217.2	-0.0999805363568309	6.20855147677832	9.34705340395985	0.00542859329136936	0.0173633298148822	277250	Kdm3b
277333	116.2	135.2	-0.229716463498745	1.98960159868066	5.6679969202952	0.0255962024837481	0.0611415486200785	277333	Gm5069
277360	7636.4	6599.4	0.210257291953593	7.71716402777512	22.1755178026166	0.000137273363559496	0.000828800834122372	277360	Prex1
277396	3363	4175	-0.311106255388803	6.3663298968698	78.9905661044623	4.82198261253261e-09	1.90950511456291e-07	277396	Klhl23
277414	2712.4	2308	0.231596204528238	6.54227546281969	22.4608615349365	0.000125910016391586	0.000771472393778711	277414	Trp53i11
277432	1608.8	1584.8	0.0214616804606875	5.94792680493491	0.318717402994225	0.577638158659533	0.687005837675051	277432	Vstm2l
277463	2410.6	2249.2	0.0985748060082566	5.67576824761226	7.40793287847187	0.0119205548546909	0.0328127404055804	277463	Gpr107
277468	1307	1235.8	0.0797404442747414	5.47430967853623	3.40049862378733	0.0776047704150342	0.147650302958919	277468	Slc39a12
