	logFC	logCPM	LR	PValue	FDR	check	gene
68106	0.0462402423749952	5.16526787686867	0.666857443567288	0.414149395403487	0.981062390637728	68106	Nt5c3b
68119	0.0894906285874541	3.25660617726113	0.693756647889289	0.404889537215024	0.981062390637728	68119	Cmtm3
68128	0.0742275721596272	3.74003938480535	0.750814974109732	0.386218327761498	0.981062390637728	NA	NA
68195	-0.127721865491095	1.68563421101053	0.740315037062581	0.38955997920364	0.981062390637728	68195	Rnaset2b
68202	0.0636233500610832	5.65569749545528	0.921376833248948	0.337113720333379	0.981062390637728	68202	Ndufa5
68260	-0.0787153902354595	3.42084480445807	0.843304778106841	0.358453309994233	0.981062390637728	68260	Trmt12
68262	-0.0612683969806982	5.36637548517592	0.957406602139288	0.327841148561615	0.981062390637728	68262	Agpat4
68366	-0.0504304003629209	4.68389024906097	0.647989556326284	0.420832383944396	0.981062390637728	68366	Tmem129
68427	0.0585905792185283	4.49644911732419	0.745738792689739	0.387828716884797	0.981062390637728	68427	Slc39a13
68458	-0.119465404493142	2.07728381611642	0.721346683802116	0.395702527451051	0.981062390637728	68458	Ppp1r14a
68465	0.0604974794401848	6.0688319459756	0.96254585473663	0.326546283960222	0.981062390637728	68465	Adipor2
68499	-0.0590204197176691	4.29231086142095	0.636068271893286	0.425138129282676	0.981062390637728	68499	Mrpl53
68515	-0.124513128772918	2.65429181810945	0.929331811435231	0.335036613665088	0.981062390637728	68515	Myadml2
68525	0.0668012646281611	5.18715980054207	0.786285428747304	0.375225698929198	0.981062390637728	68525	Evc2
68526	-0.0576027088792766	5.99923554757023	0.905192958723376	0.341393093676541	0.981062390637728	68526	Gpr155
68556	-0.0620269808952294	4.40642295424222	0.860878877367032	0.353492860850882	0.981062390637728	68556	Uckl1
68576	0.0684974555768437	4.47019599040185	0.745661494083411	0.387853313360727	0.981062390637728	68576	Lamtor5
68617	-0.0382679192455977	6.92194113548123	0.770683922127585	0.380005558675707	0.981062390637728	68617	Mtcl1
68631	-0.0759653738513181	3.62848563138738	0.702710906799235	0.4018742868278	0.981062390637728	68631	Cryl1
68634	0.0654152264448586	4.674270956951	0.814280407124286	0.366857765484925	0.981062390637728	68634	Tm2d3
68646	-0.0501736884130405	5.28700357406443	0.692175358341586	0.405425444870155	0.981062390637728	68646	Nadk2
68659	0.133420130734071	2.60797303081667	0.784313274431224	0.375825224762302	0.981062390637728	68659	Fam198b
68682	-0.0441233203868453	5.61118369025648	0.745632482445947	0.387862545460458	0.981062390637728	68682	Slc44a2
68693	-0.0380498078191593	8.23301633936371	0.842337934798294	0.358728975290431	0.981062390637728	68693	Hnrnpul2
68703	0.0507494256439542	7.5228732005925	0.929365859137583	0.335027760410349	0.981062390637728	68703	Rere
68730	0.0501107996317034	4.95885306404875	0.831668605661603	0.361790477669233	0.981062390637728	68730	Dus1l
68810	0.133223166604138	1.66159921421136	0.674563432393981	0.4114650966582	0.981062390637728	68810	Nexn
68816	0.0581503326439962	4.03142248233459	0.723764157592877	0.3949119660724	0.981062390637728	68816	Ppil1
68817	0.09350367181602	3.80506564889619	0.945578708434986	0.330847258186906	0.981062390637728	68817	Ddi2
68839	-0.0306105964641577	7.56179992226875	0.674754415128917	0.411398896089943	0.981062390637728	68839	Ankrd46
68854	0.137765596675127	1.95866942119215	0.711183994536814	0.399051034416133	0.981062390637728	68854	Asb11
68865	-0.081000979071689	2.62342681613858	0.616062518771558	0.432514253170432	0.981062390637728	68865	Arv1
68879	-0.0448238746005663	6.11863170220314	0.864979565029665	0.352348937227089	0.981062390637728	68879	Prpf6
68888	-0.291698995979888	0.637067339308296	0.96222089232927	0.32662795916692	0.981062390637728	68888	Gkn3
68895	-0.138623762514277	1.48750677662487	0.759872752818058	0.383368347258527	0.981062390637728	68895	Rasl11a
68897	0.0877491874289577	3.11542729166891	0.74418523907557	0.388323486361833	0.981062390637728	68897	Disp1
68916	0.0755062793485747	3.37000758517326	0.793079161892731	0.373170675584934	0.981062390637728	68916	Cdkal1
68918	0.138075776581798	1.63073855001036	0.714009884094294	0.398115832978591	0.981062390637728	68918	1190005I06Rik
68972	0.0696280791554926	3.45526034921134	0.627355973151584	0.428326822123061	0.981062390637728	68972	Tatdn3
68991	0.0526587259842855	5.65501681601153	0.864024550348931	0.352614895124874	0.981062390637728	68991	Ssu72
68995	-0.0587464195474284	4.97627871421691	0.835631980563836	0.360649022249857	0.981062390637728	68995	Mcts1
69009	0.0650432648406442	4.29914464471283	0.882620057401001	0.347485069690521	0.981062390637728	69009	Thap7
69017	-0.0439035084855334	8.60695051307267	0.802833811952603	0.370247454631045	0.981062390637728	69017	Prrt2
69028	0.104071821182296	2.55493291345671	0.691889844544718	0.405522317462503	0.981062390637728	69028	Mitd1
69104	-0.0459182057861215	6.34778351160646	0.928794033555859	0.335176490885718	0.981062390637728	69104	March5
69113	0.0792874349516778	3.09702517179333	0.734245690815917	0.391510447015768	0.981062390637728	69113	Alkbh3
69137	0.081477691423783	3.61249333964917	0.844007840854685	0.358253036372947	0.981062390637728	69137	Vstm5
69155	-0.0734293114265642	4.24908616469145	0.688137068360257	0.406798756509582	0.981062390637728	69155	1810030O07Rik
69159	-0.0750430325079023	2.92909454648169	0.719474973280935	0.396316181436376	0.981062390637728	69159	Rhebl1
69168	0.0959042150582013	2.35304685092563	0.728200578549443	0.393467073527351	0.981062390637728	69168	Bola1
69215	0.0831217228568589	2.91301340607758	0.647677928944354	0.420944105915594	0.981062390637728	69215	Sat2
69232	0.0318802058582073	6.64274987604717	0.621050214254414	0.430657287367529	0.981062390637728	69232	Qrich1
69256	-0.0464980016441548	5.00459911692135	0.816524935211526	0.366198156160219	0.981062390637728	69256	Zfp397
69338	-0.216972094611561	0.204837609042987	0.640267856394916	0.423613819138623	0.981062390637728	NA	NA
69372	0.111361401631031	2.93346749290355	0.889933343640909	0.345495371781831	0.981062390637728	69372	Mocs3
69408	0.0952781847700119	2.51050696555676	0.719411979728356	0.396336858204717	0.981062390637728	69408	Dnajc17
69454	0.191695249484481	0.673877944325317	0.856009460303524	0.354857830588064	0.981062390637728	69454	Clic3
69470	-0.0324313669036778	7.27600033162923	0.687789176213587	0.406917383311737	0.981062390637728	69470	Tmem127
69528	0.0682301894714982	3.4139384781908	0.768892792403051	0.380559793927964	0.981062390637728	69528	1700030J22Rik
69536	-0.0887857149996739	3.80233934928299	0.992457506608311	0.319142479286223	0.981062390637728	69536	Hemk1
69548	0.0784189706595018	3.11641236302536	0.617223635372653	0.432080875329754	0.981062390637728	NA	NA
69554	-0.031000056384417	6.92265972343929	0.65466090863809	0.418451195552547	0.981062390637728	69554	Klhdc2
69617	0.0504648575019664	5.47860398078467	0.988737064303746	0.320051243017681	0.981062390637728	69617	Pitrm1
69634	-0.0743483959884395	3.81806503162518	0.639211141485571	0.423996598671962	0.981062390637728	69634	Clybl
69641	-0.0693345081179591	4.19230822332862	0.848350262697213	0.357019459725054	0.981062390637728	69641	Wdr20
69662	-0.0516786490818163	5.50281739998499	0.674393127730275	0.411524142800149	0.981062390637728	69662	2310061I04Rik
69681	-0.144390199841161	1.27766111395842	0.82403582270487	0.364002822405396	0.981062390637728	NA	NA
69683	0.0405060639684082	7.19617442263037	0.980857614433623	0.32198716666309	0.981062390637728	69683	Emc10
69684	0.0621222899346513	5.37691336108182	0.948065583560568	0.330212175600866	0.981062390637728	69684	Aarsd1
69710	0.0730648758414422	3.97380544934203	1.00420321905081	0.316295584877257	0.981062390637728	69710	Arap1
69718	0.0501627160456915	5.26276270920956	0.993901951556604	0.318790569814678	0.981062390637728	69718	Ipmk
69736	0.114025330321301	1.76644536234647	0.719221601012771	0.396399356864516	0.981062390637728	69736	Nup37
69748	0.0913142568095717	2.43588657758405	0.667375742732939	0.413968041382376	0.981062390637728	69748	Aldh16a1
69815	-0.138432917264563	2.06352600311514	0.838546264148496	0.359812871221943	0.981062390637728	69815	Krtcap3
69834	0.0600865694681382	4.55739569622386	0.797012939722663	0.371987954678033	0.981062390637728	69834	Rab43
69860	-0.0494919785650748	4.7040911010547	0.659280889889045	0.416813931012224	0.981062390637728	69860	Eif1ad
69871	0.129684278895683	2.33980121067478	0.741075728510657	0.38931650169672	0.981062390637728	69871	Ppp1r35
69882	-0.0642666240604396	4.35892212832859	0.898642810021212	0.343145884480857	0.981062390637728	69882	Ints14
69903	-0.105573051436774	2.99254586516465	0.798458369545262	0.371554691723951	0.981062390637728	69903	Rasip1
69906	-0.0682346425928863	3.24290875872479	0.634943249286013	0.425547873953152	0.981062390637728	69906	Slc25a32
69934	0.080483352221465	3.61310914188583	0.892152341566073	0.344894709542911	0.981062390637728	69934	Trmt10b
69953	0.0735311686626412	3.12110802271393	0.616971759449966	0.432174830070467	0.981062390637728	NA	NA
69974	-0.180709180026521	0.473021117728155	0.671220979037185	0.412626241833906	0.981062390637728	NA	NA
70012	-0.0514457322837609	4.22423748196447	0.62460643158938	0.429340640182233	0.981062390637728	70012	Cep85
70059	-0.0971689159693079	2.87683714423661	0.750965728393624	0.38617064760207	0.981062390637728	70059	Degs2
70152	-0.104224247644614	4.36007897473854	0.963621098873668	0.326276227670747	0.981062390637728	70152	Mettl7a1
70208	0.0488287070452495	5.66710493257184	0.831114217331054	0.361950539226778	0.981062390637728	70208	Med23
70257	0.0708857269589556	5.57033045162714	0.85221355109284	0.355926888237098	0.981062390637728	70257	2010107E04Rik
70294	0.0478172452632062	5.92217313717368	0.759765069370635	0.38340205358226	0.981062390637728	70294	Rnf126
70312	0.0489108568878169	4.75299958235795	0.660930636231955	0.416231585856465	0.981062390637728	70312	Cactin
70354	0.0421972487620941	7.56052004056823	0.995569755355596	0.318384877230839	0.981062390637728	70354	Secisbp2l
70362	-0.0964775539445127	2.30157231104961	0.628757074242284	0.427811594030283	0.981062390637728	70362	Actl10
70381	-0.0428149058872401	6.90678762098538	0.701361254929177	0.402326670575311	0.981062390637728	70381	Tecpr1
70387	-0.0553510738626766	4.70405799612514	0.825818989496765	0.363484304724651	0.981062390637728	70387	Ttc9c
70456	0.0655125362912728	5.53342390597557	0.975638408692731	0.323277990274483	0.981062390637728	70456	Mpc2
70510	-0.0354596450549904	6.13375783889807	0.619261789105615	0.431321742052425	0.981062390637728	70510	Rnf167
70533	-0.0653427250079701	5.05212177166751	0.86417709287576	0.352572395833934	0.981062390637728	70533	Btf3l4
70551	0.0904052455435812	3.55329939793072	0.989362357068345	0.319898269940131	0.981062390637728	70551	Tmtc4
70592	0.231285998325586	0.356633939321711	0.950853508572164	0.329502139179116	0.981062390637728	NA	NA
70598	-0.111602382903758	2.6955963295186	0.813778022113418	0.367005629520333	0.981062390637728	70598	Filip1
70681	0.105827070807566	2.05064150469566	0.687361421769225	0.407063311567854	0.981062390637728	70681	Abraxas1
70693	0.0574264639808406	4.45979234153951	0.658351168701937	0.417142646884676	0.981062390637728	70693	Adgra3
70791	0.0584486756344584	5.07232293967717	0.882610175254968	0.347487768785798	0.981062390637728	70791	Hars2
70887	0.0924933007934382	2.4005572025662	0.670832224921068	0.412761605974223	0.981062390637728	70887	Dmrtc1a
70892	-0.0488307431554249	7.72382549403286	0.847981914542466	0.357123871911632	0.981062390637728	70892	Ttll7
70951	-0.190696880921058	0.739768167391496	0.796094627935519	0.372263582623039	0.981062390637728	70951	Spata1
70967	0.178231091469075	0.535138824768591	0.636390150240253	0.425021006977014	0.981062390637728	70967	Eva1c
71041	0.0814208013678465	4.17742799516582	0.82027512570305	0.365099737831296	0.981062390637728	71041	Pcgf6
71059	0.104347145303904	2.34790590007968	0.820906074699251	0.364915384037182	0.981062390637728	71059	Hexim2
71093	-0.205859794880784	0.0946875452562027	0.791123241492599	0.373760697930018	0.981062390637728	71093	Atoh8
71137	-0.0811702070353562	3.60992346749937	0.878972027372454	0.348483387439244	0.981062390637728	71137	Rfx4
71141	-0.224999996886939	0.0204786798493742	0.790237523398185	0.374028313308837	0.981062390637728	NA	NA
71206	-0.127060384258373	2.24908848977113	0.891334166367018	0.345116017431284	0.981062390637728	71206	Katnal2
71254	-0.143177699460559	1.69546840493505	0.747638595944455	0.38722489664897	0.981062390637728	71254	Naif1
71306	-0.0459741851663583	5.81866249300845	0.709141988223806	0.399728798230272	0.981062390637728	71306	Mfap3l
71336	0.173295227730609	0.50103612047985	0.770638281371387	0.380019667286269	0.981062390637728	71336	Rbks
71393	-0.0532684494396085	5.30110725807694	0.816408385265079	0.36623236666122	0.981062390637728	71393	Kctd6
71446	-0.0567289977010507	5.21635453037768	0.891275162360467	0.345131984828533	0.981062390637728	71446	Wrb
71472	0.0383505989241134	7.52165940976048	0.75110057008782	0.38612800733289	0.981062390637728	71472	Usp19
71609	0.129821137101608	2.09688264844274	0.821241540705907	0.364817418442836	0.981062390637728	71609	Tradd
71617	-0.0724197092563526	4.46574748641799	0.655470825595714	0.41816348064842	0.981062390637728	71617	9130011E15Rik
71678	-0.0530671137680079	5.41845533090465	0.898422075571428	0.343205163289051	0.981062390637728	71678	Brox
71699	-0.0970231164293899	2.23408341684627	0.734901992516232	0.39129886185741	0.981062390637728	71699	Slc41a3
71701	0.056486758010197	4.68205807506001	0.860273049886766	0.353662291800521	0.981062390637728	71701	Pnpt1
71723	-0.0998939475549211	3.75251013489274	0.638708076695348	0.424179008814114	0.981062390637728	71723	Dhx34
71776	0.123387169415485	1.70788803957318	0.773689869639679	0.379077976609183	0.981062390637728	71776	Tha1
71777	-0.0602363329936828	4.26703327654943	0.655407079270692	0.41818611522292	0.981062390637728	71777	Ing3
71787	0.0783722170869585	3.57914365893033	0.789714662851857	0.374186419124554	0.981062390637728	71787	Trnau1ap
71819	0.146781048163738	1.55224972253087	0.848240058642469	0.357050693839098	0.981062390637728	71819	Kif23
71833	-0.0363995945109864	8.09144437475773	0.923773671718504	0.336486076255666	0.981062390637728	71833	Dcaf7
71876	-0.132432211268136	1.22428840324184	0.675123184553041	0.411271113501341	0.981062390637728	71876	Cenpu
71878	-0.213521102728606	0.521162629637628	0.92468469162484	0.336247924217683	0.981062390637728	71878	Fam83d
71893	0.140254761166469	1.28492816783481	0.767352682983999	0.381037268988248	0.981062390637728	71893	Noxo1
71910	0.0656949083725975	4.5843506894362	0.810999047517983	0.367825046766894	0.981062390637728	71910	Plpp5
71912	0.130395510690752	2.39608020191045	0.710078255185334	0.399417834296028	0.981062390637728	71912	Jsrp1
71924	0.140866384637109	1.30567719026664	0.748675795134938	0.386895805971651	0.981062390637728	71924	Tube1
71941	-0.0783039887558916	3.57776131465915	0.847461379200089	0.357271494645387	0.981062390637728	71941	Cars2
71954	-0.0443462910000898	6.86680749052903	0.828467311180976	0.362716096667027	0.981062390637728	71954	Suds3
71972	-0.0898660999611913	3.77960188718657	1.00903745956893	0.315133544366267	0.981062390637728	71972	Dnmbp
71998	-0.118305536993944	2.81178871127868	0.889843651987983	0.345519680242891	0.981062390637728	71998	Slc25a35
72007	0.0714483787064648	4.53704935806939	0.986853605514117	0.320512598588384	0.981062390637728	72007	Fndc3b
72053	0.0440468022757777	5.99315479726562	0.880324326672229	0.348112864355418	0.981062390637728	72053	Tmub2
72065	-0.0794562100078718	5.30694654344328	0.929080524131958	0.335101964330777	0.981062390637728	72065	Rap2c
72075	0.0501696817433909	5.11813553770083	0.851605361624324	0.356098585142002	0.981062390637728	72075	Ogfr
72103	0.0927658645444352	2.73287551332832	0.901728446891526	0.342318673451691	0.981062390637728	72103	Aplf
72129	-0.047957655055033	5.17409619699789	0.639113329143363	0.424032055987773	0.981062390637728	72129	Pex13
72179	-0.0383078125095229	6.11667926980177	0.715928235743386	0.397482778240427	0.981062390637728	72179	Fbxl2
72181	-0.0700838464652358	3.54176037880744	0.663663906652452	0.415269418704485	0.981062390637728	72181	Nsun4
72185	-0.0568325555680822	4.42496601304457	0.716408931458671	0.397324376969407	0.981062390637728	72185	Dbndd1
72194	-0.0387063090516501	6.34078312923782	0.642178867307457	0.422922897380871	0.981062390637728	72194	Fbxl20
72205	-0.0431143049754334	6.88585643404368	0.637646700812379	0.424564247749561	0.981062390637728	72205	Eml2
72230	-0.191003582089599	0.702897294464102	0.686005363125721	0.407526437336845	0.981062390637728	72230	Zfp558
72265	-0.0764168054624648	4.79377489796231	0.952850162340077	0.328994872579296	0.981062390637728	72265	Tram1
72289	-0.105534462257106	9.24279152057865	0.650180045989444	0.420048315774753	0.981062390637728	NA	NA
72320	-0.0379622736897062	7.54847358017715	0.792583886383808	0.373319956845923	0.981062390637728	72320	Kif1bp
72324	-0.050303638443525	5.03413747741023	0.703173459555399	0.401719416010614	0.981062390637728	72324	Plxdc1
72326	0.138394149867029	2.1068897800593	0.899524555440077	0.342909227291048	0.981062390637728	NA	NA
72355	0.11864717030855	2.70349564705155	0.773949850961952	0.37899790115085	0.981062390637728	72355	Cdpf1
72397	0.0965984545960891	2.89561981687744	0.806201661804574	0.369245618742539	0.981062390637728	72397	Rbm12b1
72413	-0.114982487691238	1.58397398433388	0.683055178452987	0.408536665533615	0.981062390637728	72413	Kcnmb2
72446	0.138663179734903	2.63003314937281	0.802063008522502	0.370477278804857	0.981062390637728	72446	Prr5l
72461	-0.0827479743285283	3.06372636391636	0.712245198641475	0.398699466496492	0.981062390637728	72461	Prcp
72504	-0.114298281807294	2.45217366339456	0.767745651777895	0.380915357719973	0.981062390637728	72504	Taf4b
72514	-0.145280714883601	2.88940655264737	0.683501898812835	0.408383459848195	0.981062390637728	72514	Fgfbp3
72554	-0.0602179113353574	3.9800749035868	0.663553175330609	0.415308334310999	0.981062390637728	72554	Utp14a
72568	0.104848073173572	2.29574771263692	0.694445028214478	0.40465656444131	0.981062390637728	72568	Lin9
72580	-0.0801112043280352	2.85088064574974	0.68342769769962	0.408408901770156	0.981062390637728	72580	Zufsp
72599	0.116665279367025	2.32785224537247	0.785049272890786	0.375601327401653	0.981062390637728	72599	Pdia5
72611	-0.0504853956096373	4.90559241691201	0.619046662539763	0.431401772834377	0.981062390637728	72611	Zfp655
72612	0.0480820801642652	5.05227504231227	0.625086770385657	0.429163267259498	0.981062390637728	72612	Hpf1
72614	0.133904045284871	1.15137405759057	0.618423330806644	0.431633790143667	0.981062390637728	72614	Pih1d2
72632	0.0881968973946794	2.46351645809307	0.715892795748903	0.397494460217442	0.981062390637728	72632	Smim18
72654	-0.0630883622964064	4.03165230323136	0.629524183849538	0.427529900092313	0.981062390637728	72654	Ccdc12
72685	-0.0328072354556259	8.79504359881746	0.632973172928459	0.426266827345012	0.981062390637728	72685	Dnajc6
72726	0.0779863945721787	3.91979249516803	0.974731395450195	0.323503010482307	0.981062390637728	72726	Tbcc
72729	-0.0323100780826437	7.36320263578828	0.660763039846779	0.41629069072269	0.981062390637728	72729	Cdc42se2
72900	0.0436669808327301	6.7563256522839	0.727412719314485	0.393723114522853	0.981062390637728	72900	Ndufv2
72948	-0.0331695169178679	9.65561317508804	0.864268696822506	0.352546877768259	0.981062390637728	72948	Tppp
72978	0.0546976516756795	6.46083730612456	0.71459274816589	0.397923334154336	0.981062390637728	72978	Cnih3
72981	0.0425117206032913	6.01317249383073	0.892690597244146	0.344749221658005	0.981062390637728	72981	Thap12
73001	0.164299605821345	1.23890938287914	0.946469616248855	0.3306195570464	0.981062390637728	NA	NA
73078	-0.0538202275022374	5.40549051739943	0.691431939710807	0.405677751611236	0.981062390637728	73078	Pmpcb
73086	-0.0766300247755924	4.14113884529757	0.977172024875273	0.322897986360488	0.981062390637728	73086	Rps6ka5
73162	0.0514412859639758	4.14022765345892	0.638385587219072	0.424296004691358	0.981062390637728	73162	Otud3
73242	-0.0450473227614046	5.58932170734117	0.624321204531787	0.429446017358479	0.981062390637728	73242	Atat1
73327	0.0696410810026881	3.72909931643353	0.634897327580438	0.425564611711154	0.981062390637728	73327	Pradc1
73340	-0.267742334960175	4.1491800485369	0.702058874679079	0.402092746135859	0.981062390637728	73340	Nptxr
73419	0.0492086313844498	4.58054078026673	0.624887499033173	0.429236838006501	0.981062390637728	73419	Armt1
73689	0.0737517660080008	3.5962809944453	0.757281792514848	0.384180519642861	0.981062390637728	73689	Bloc1s2
73692	0.0363074560838241	6.08662329063746	0.681540522690681	0.409056754951729	0.981062390637728	73692	2410089E03Rik
73844	-0.0493375755383772	6.61557672132951	0.956496347978344	0.32807120184282	0.981062390637728	73844	Ankrd45
73884	-0.096889426117559	4.08280175390978	0.994848669294496	0.318560197872794	0.981062390637728	73884	Zdbf2
73910	0.0856938700991659	3.07673402122477	0.813000648960008	0.367234592431766	0.981062390637728	73910	Arhgap18
74007	-0.0536465840021177	5.0223761280648	0.814775906119163	0.36671200921024	0.981062390637728	74007	Btbd11
74051	0.0725494518327239	3.51569520221184	0.697055290004618	0.403774932009594	0.981062390637728	74051	Steap2
74080	-0.157850123986615	1.1069970032642	0.86484971124219	0.352385083559378	0.981062390637728	74080	Nmnat3
74117	-0.0474386064991802	6.93885215594907	0.796260598111001	0.372213746142234	0.981062390637728	74117	Actr3
74129	0.219465810001558	0.202442404491326	0.911484003591466	0.339720975295015	0.981062390637728	74129	Dmgdh
74134	0.143829368775557	1.67445441916578	0.694356216238246	0.404686610628619	0.981062390637728	74134	Cyp2s1
74166	-0.0338075300390684	7.00230544525089	0.792613077869742	0.373311155905591	0.981062390637728	74166	Tmem38a
74183	0.097236870840927	2.23009245242665	0.61646594823851	0.432363601437517	0.981062390637728	74183	Perm1
74186	-0.106430429060851	4.64377975884852	0.658584609186207	0.417060074570137	0.981062390637728	74186	Ccdc3
74195	-0.041784115351596	6.43506775038679	0.992873071924428	0.319041183024774	0.981062390637728	74195	Elp3
74200	0.0467344365658569	6.14861242747192	0.868588303222266	0.351346422628498	0.981062390637728	74200	2810403A07Rik
74246	0.0726463761290871	3.61175964155434	0.756597962836548	0.384395282874851	0.981062390637728	74246	Gale
74256	-0.0417272182851309	7.27416936968002	0.638630731089025	0.42420706459492	0.981062390637728	74256	Cyld
74318	0.0719680288073922	4.53058818522681	0.639712047178641	0.423815088280855	0.981062390637728	74318	Hopx
74347	-0.0725765129807581	3.59617046901887	0.623501543206963	0.429749059105371	0.981062390637728	74347	Tldc1
74369	-0.0942350999387102	3.32420138920934	0.656430653343071	0.417822892206249	0.981062390637728	74369	Mei1
74370	-0.0470329911981844	6.58795103619661	0.835364089242582	0.360726018558202	0.981062390637728	74370	Rptor
74386	-0.101670467887501	2.9890512127331	0.919242060497181	0.337674061148917	0.981062390637728	74386	Rmi1
74440	-0.0428698092641376	8.60382559190268	0.657664753481438	0.417385585642656	0.981062390637728	74440	Cmip
74455	0.0892778390759027	2.94399962182903	0.881175901969633	0.347879811551334	0.981062390637728	74455	Nsun6
74477	0.0480304675898696	5.84410536553137	0.871427404398925	0.350560445680595	0.981062390637728	74477	4933427D14Rik
74480	0.0491990221281956	5.57616133694948	0.692948362428073	0.405163340235551	0.981062390637728	74480	Samd4
74528	0.0970204138033673	2.6581770947214	1.00772229148245	0.315449126480517	0.981062390637728	74528	Mgme1
74570	-0.105631680785973	5.75400494550733	0.633392836597814	0.426113523558623	0.981062390637728	74570	Zkscan1
74665	-0.0792263791338848	3.93514763470581	0.855875683028614	0.354895432032632	0.981062390637728	74665	Drc3
74747	0.139705638280235	4.93292310567889	0.903965460671415	0.341720646044708	0.981062390637728	74747	Ddit4
74754	-0.0495789107483871	6.88103563189938	0.99716861404853	0.317996591657318	0.981062390637728	74754	Dhcr24
74775	-0.101578958169019	3.2739034076609	0.939976418170817	0.332283906373295	0.981062390637728	74775	Lmbr1l
74782	-0.0716256932357143	4.40842490922041	0.774761739060384	0.378747989349038	0.981062390637728	74782	Glt8d2
74901	0.0382980419223827	6.99507624626537	0.669375646233778	0.413269369866231	0.981062390637728	74901	Kbtbd11
74998	-0.0395496641838829	6.40066883059487	0.730738014651137	0.392644073783786	0.981062390637728	74998	Rab11fip2
75051	0.104556275306403	1.995200558268	0.809221231800303	0.368350593942643	0.981062390637728	75051	Ccdc173
75079	0.0848558589717803	3.31909179625839	0.753540475647457	0.385357605081608	0.981062390637728	75079	Zbtb49
75137	-0.0465215342698841	6.04038701458549	0.934344895001977	0.333736446055688	0.981062390637728	75137	Rprd2
75141	-0.104158254680866	6.13706037239514	0.915145547930123	0.338752829531575	0.981062390637728	75141	Rasd2
75234	-0.0462793912249401	5.67776290555301	0.912569120209723	0.33943367324715	0.981062390637728	75234	Rnf19b
75387	0.064004476133073	4.20553985658303	0.765111252064695	0.381733687539445	0.981062390637728	75387	Sirt4
75409	0.0378383755424928	6.5994189124772	0.681891854155582	0.408936031255146	0.981062390637728	75409	Slitrk5
75415	-0.049654065299702	5.08026160893891	0.667279207847331	0.414001810252476	0.981062390637728	75415	Arhgap12
75429	-0.181604722990617	0.415606636650197	0.641453077239817	0.423185106194563	0.981062390637728	75429	Fam183b
75617	0.0747741438882088	4.85024177068725	0.80338031841438	0.370084627724713	0.981062390637728	75617	Rps25
75619	-0.0597579822670065	4.11396921297735	0.752101057398336	0.385811837792905	0.981062390637728	75619	Fastkd2
75623	0.159293999643357	1.8021237729247	0.968197778279874	0.325130059409002	0.981062390637728	75623	Tex30
75694	0.218972857885021	0.763505152091282	0.740409262255465	0.389529808363805	0.981062390637728	NA	NA
75723	-0.0608134773307628	4.93242187519444	0.736900033117891	0.390655721196934	0.981062390637728	75723	Amotl1
75740	0.108008653428052	2.16798397861024	0.757423790011414	0.384135945338911	0.981062390637728	75740	Egfem1
75758	0.0623713749316274	4.5829051383612	0.999057227026706	0.317538738907353	0.981062390637728	75758	9130401M01Rik
75782	-0.0841131475075365	3.71392431900369	0.888693992452243	0.345831469070879	0.981062390637728	75782	Lca5
75956	0.0431217781105733	10.0706089409194	0.883527633533443	0.347237306035942	0.981062390637728	75956	Srrm2
76051	0.0767250630916592	3.16165633552431	0.664559208257415	0.414954970617794	0.981062390637728	76051	Ganc
76123	0.0630673175710726	3.96990971043374	0.844734837905981	0.358046106550634	0.981062390637728	76123	Gpsm2
76178	-0.0378130798460976	6.13983537973744	0.722457687504983	0.395338924516856	0.981062390637728	76178	Coa5
76229	0.11818843120973	2.64839245689818	0.970946215558975	0.324444308812267	0.981062390637728	76229	Vmn2r29
76257	-0.052622374286062	5.98650641972723	0.764361242669308	0.381967119645305	0.981062390637728	76257	Slc38a3
76308	0.0358482587313168	7.09138779350664	0.763770931889041	0.382150989481504	0.981062390637728	76308	Rab1b
76421	-0.123832889047378	1.56797194368195	0.645246091043125	0.421817471439765	0.981062390637728	76421	1700028K03Rik
76448	0.0865253917025423	3.20213496837878	0.823273856986205	0.36422470258855	0.981062390637728	76448	Ppp1r18
76467	-0.0647451882054988	4.46985166951277	1.00138704343949	0.316975116558095	0.981062390637728	76467	Msrb2
76491	0.0616452013085005	4.1016964913788	0.864201032709494	0.352565726683062	0.981062390637728	76491	Abhd14b
76505	-0.0421253081749313	6.25349321611214	0.849831205052289	0.35660009341951	0.981062390637728	NA	NA
76577	-0.0442927088942648	5.66676382597608	0.861246781013212	0.353390023868628	0.981062390637728	76577	Faf2
76582	-0.0384234016180669	6.11343972945919	0.76069433087723	0.383111320903572	0.981062390637728	76582	Ipo11
76719	-0.0396316192019016	6.80641162870434	0.809005335151128	0.368414487134849	0.981062390637728	76719	Kansl1
76742	-0.0337113759243499	7.1870843765568	0.622872493842061	0.429981848008886	0.981062390637728	76742	Snx27
76800	-0.0517265408837769	5.03690888942274	0.795113587783003	0.372558353883977	0.981062390637728	76800	Usp42
76808	0.0645715659120277	5.2918286546224	0.943525391902275	0.331372847195285	0.981062390637728	76808	Rpl18a
76809	-0.0422005967341556	6.4503736526407	0.960275862444283	0.327117384234875	0.981062390637728	76809	Bri3bp
76816	0.0431696588669333	5.12257201100651	0.675127747782952	0.411269532659075	0.981062390637728	76816	Sdccag8
76826	0.121430465707055	1.66022562831921	0.800952291820619	0.370808802369183	0.981062390637728	76826	Nubpl
